Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1769886,2017-01-05 11:01:23,2019-01-27 05:25:41,21547580,4309516000,21547580,200,2744,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769886.sralite.1,ERX1835234,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487440,SAMEA36994168,simple,264402,Capsella grandiflora,SAMEA36994168,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,6C34648258AFF8CF627C4F39485CA6DD,D305C730135187AC8C29761DCA1FF607
ERR1769887,2017-01-05 11:01:23,2019-01-27 05:25:45,19704282,3940856400,19704282,200,2561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769887.sralite.1,ERX1835235,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487441,SAMEA36994918,simple,264402,Capsella grandiflora,SAMEA36994918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,6D3B0C33673AF8D0FDE1CBB9AA19B1D9,5A51DB1EAAAACB26DE715D0C857D64F3
ERR1769957,2017-01-05 11:01:24,2017-01-05 12:54:14,21601971,4320394200,21601971,200,2731,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/769/ERR1769957.sralite.1,ERX1835305,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487441,SAMEA36994918,simple,264402,Capsella grandiflora,SAMEA36994918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782500,,public,9A1EFD47F280C93B3B20E51221C8CBEB,DABA655C46B9E95AF8670F81C74DADA6
ERR1769888,2017-01-05 11:01:23,2019-01-27 05:26:45,20986004,4197200800,20986004,200,2719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR001/769/ERR1769888.sralite.1,ERX1835236,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487442,SAMEA36995668,simple,264402,Capsella grandiflora,SAMEA36995668,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,5A5136EDA2F6593BB79CC22AC311024D,06946CEF8D2770CAE7F1BE9CC2C82B6A
ERR1769889,2017-01-05 11:01:23,2019-01-27 05:27:02,22621951,4524390200,22621951,200,2847,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769889.sralite.1,ERX1835237,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487442,SAMEA36995668,simple,264402,Capsella grandiflora,SAMEA36995668,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,17671D09B22B46730B4C976868F30A3F,A0432D6959D0ED8B646F51028EDFD514
ERR1769890,2017-01-05 11:01:23,2019-01-27 05:26:58,16909908,3381981600,16909908,200,2168,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769890.sralite.1,ERX1835238,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487443,SAMEA36996418,simple,264402,Capsella grandiflora,SAMEA36996418,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,4C4D2F36FEA5BDEF4D12B531A9F1C094,0C45EE33E6CA3175894CE4EBD6243210
ERR1769891,2017-01-05 11:01:23,2019-01-27 05:27:52,18337856,3667571200,18337856,200,2288,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769891.sralite.1,ERX1835239,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487443,SAMEA36996418,simple,264402,Capsella grandiflora,SAMEA36996418,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,6B54533F37D61DC5D4E672F6F8F32015,433D87544120F349E8A3CE79361E8A9D
ERR1769961,2017-01-05 11:01:24,2017-01-05 12:57:28,15122332,3024466400,15122332,200,1995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/769/ERR1769961.sralite.1,ERX1835309,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487444,SAMEA36997168,simple,264402,Capsella grandiflora,SAMEA36997168,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782500,,public,AB5FC0C46734DD0AD9584905634D2FC5,0CB4E7BA07CC154A7B67D3013C62A9BC
ERR1769855,2017-01-05 11:01:23,2019-01-27 05:14:47,18486158,3697231600,18486158,200,2322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769855.sralite.1,ERX1835203,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487444,SAMEA36997168,simple,264402,Capsella grandiflora,SAMEA36997168,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,D382889D87F3143609EEC374CC7F71CA,206E75531994573DE0002E5DB37E3C3D
ERR1769856,2017-01-05 11:01:23,2019-01-27 05:14:38,17530583,3506116600,17530583,200,2365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769856.sralite.1,ERX1835204,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487445,SAMEA36997918,simple,264402,Capsella grandiflora,SAMEA36997918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,A1883D6CD1A44A8C429CC4B6F17D7ADB,59564368E4F476B73564838775245050
ERR1769857,2017-01-05 11:01:23,2019-01-27 05:15:55,19096802,3819360400,19096802,200,2432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769857.sralite.1,ERX1835205,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487445,SAMEA36997918,simple,264402,Capsella grandiflora,SAMEA36997918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,E08FFD0E9FDC7A5A8A8093C6B75495F0,6F65F0969BBD2ACF497A412EB3F241E7
