Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13662008,2021-04-12 02:39:32,2021-02-09 02:42:50,59248255,17774476500,59248255,300,5302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662008/SRR13662008.lite.1,SRX10053775,D1810575A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216472,SAMN17836809,simple,3716,Brassica oleracea var. capitata,D1810575A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,E1868461FC287C0316623069CCD92C2F,721E081DCA01CAF9D6BC45CC5A0B4D1F
SRR21413408,2022-09-04 22:01:47,2022-09-04 21:44:42,48387854,14353740556,47766384,296,1821,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21413/SRR21413408/SRR21413408.lite.1,SRX17417691,D1810575A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975168,SAMN30661814,simple,3712,Brassica oleracea,D1810575A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,1F6B4F5D25090498EEE077E0A767D5ED,3EBA93B82DC4F1A885E6DC0DD14CAC2A
SRR13662007,2021-04-12 02:39:32,2021-02-08 23:14:40,51558131,15467439300,51558131,300,4640,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662007/SRR13662007.lite.1,SRX10053776,D1810576A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216473,SAMN17836810,simple,3716,Brassica oleracea var. capitata,D1810576A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,2EDDEADFAD7BF9A317C2218DC3B80E86,199799771590681BEC08FFFE4F34A9E0
SRR21413409,2022-09-10 23:37:37,2022-09-10 22:34:02,42442125,12595611405,42005812,296,1618,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413409/SRR21413409.lite.1,SRX17417690,D1810576A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975167,SAMN30661813,simple,3712,Brassica oleracea,D1810576A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,A22F93DDCC24B0E55B247BB61778011A,67C22BC210423294E5CCBE9F597AF5AA
SRR13662006,2021-04-12 02:39:32,2021-02-08 23:06:31,47884713,14365413900,47884713,300,4248,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662006/SRR13662006.lite.1,SRX10053777,D1810577A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216474,SAMN17836811,simple,3716,Brassica oleracea var. capitata,D1810577A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,5C24F0318435EB0A583E43B2794CAA5A,9C4F040E2AEB55E29F95EF3DBA17A7C1
SRR21413410,2022-09-07 20:32:54,2022-09-07 20:27:23,38903128,11541724705,38490656,296,1415,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413410/SRR21413410.lite.1,SRX17417689,D1810577A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975166,SAMN30661812,simple,3712,Brassica oleracea,D1810577A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,384A073A4F8FED8839C313C7B64161F0,DAECFFB7C7BCA89786DAB1D675A7796C
SRR13662005,2021-04-12 02:39:34,2021-02-08 23:02:17,51208054,15362416200,51208054,300,4557,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13662/SRR13662005/SRR13662005.lite.1,SRX10053778,D1810578A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216475,SAMN17836812,simple,3716,Brassica oleracea var. capitata,D1810578A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,C62EE5AAEB47BE6163E302FC8D39046C,D7053DAAAC5AE15899488C82D0D4EF55
SRR21413411,2022-09-07 22:24:57,2022-09-07 22:16:44,41820787,12406122775,41394973,296,1527,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413411/SRR21413411.lite.1,SRX17417688,D1810578A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975165,SAMN30661811,simple,3712,Brassica oleracea,D1810578A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,9F79E4ABE08C6DF1CAE3FE6118F76998,015DBE80D72D2D5C15B6508887DD0BA7
SRR13662004,2021-04-12 02:39:34,2021-02-08 23:23:18,48803122,14640936600,48803122,300,4322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13662/SRR13662004/SRR13662004.lite.1,SRX10053779,D1810579A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216476,SAMN17836813,simple,3716,Brassica oleracea var. capitata,D1810579A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,B7AE8BC4A6BBD03B8DCD8403861ABB5B,82D8367589A2EC61E309418274EE01B0
SRR21413412,2022-09-04 22:33:23,2022-09-04 22:28:33,39827388,11820113169,39379734,296,1457,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21413/SRR21413412/SRR21413412.lite.1,SRX17417687,D1810579A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975164,SAMN30661810,simple,3712,Brassica oleracea,D1810579A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,7D54184A9172F34DAB1959079C6C5436,6FB461D36A220C105B7FF3FA5EEB016B
SRR13662003,2021-04-12 02:39:32,2021-02-08 23:55:37,51169209,15350762700,51169209,300,4532,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662003/SRR13662003.lite.1,SRX10053780,D1810580A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216477,SAMN17836814,simple,3716,Brassica oleracea var. capitata,D1810580A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,0E339DC8E91562D76C0705D64BDAADE7,6D7CAB53AE1EBF17147C23C4B6B815F8
SRR21413413,2022-09-07 19:43:54,2022-09-07 19:34:05,42194988,12513611634,41718227,296,1548,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413413/SRR21413413.lite.1,SRX17417686,D1810580A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975163,SAMN30661809,simple,3712,Brassica oleracea,D1810580A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,79B96AFC7A8DED96831AB145B1D08FB9,9F599232E7FC05DE5909CF16F7B6F56F
