Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1570191,2014-09-11 10:55:46,2014-09-08 17:52:42,44519257,8903851400,44519257,200,5785,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570191/SRR1570191.sralite.1,SRX696487,CUZB,WGS,RANDOM,GENOMIC,PAIRED,545000,0,ILLUMINA,Illumina HiSeq 2000,SRP046405,PRJNA250020,,250020,SRS697569,SAMN02821393,simple,3694,Populus trichocarpa,1003101,,,,,,,no,,,,,JGI,SRA182612,,public,6637E5E00938AB4106E4F08E00110C33,7D15599F3116F37CC08C5776D25DC764
SRR1570949,2014-09-11 10:55:48,2014-09-08 20:59:03,45894280,9178856000,45894280,200,5375,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570949/SRR1570949.sralite.1,SRX697371,BXZT,WGS,RANDOM,GENOMIC,PAIRED,424000,0,ILLUMINA,Illumina HiSeq 2000,SRP046486,PRJNA249241,,249241,SRS697867,SAMN02822076,simple,3694,Populus trichocarpa,1003104,,,,,,,no,,,,,JGI,SRA182765,,public,0245FE893D6AE98199776161ADE7788A,B60D9FD497DCDD59D7BF85B23A7D222E
SRR1570950,2014-09-11 10:55:48,2014-09-08 20:52:35,43909611,8781922200,43909611,200,5081,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570950/SRR1570950.sralite.1,SRX697372,BXZA,WGS,RANDOM,GENOMIC,PAIRED,426000,0,ILLUMINA,Illumina HiSeq 2000,SRP046487,PRJNA250017,,250017,SRS697868,SAMN02822234,simple,3694,Populus trichocarpa,1003107,,,,,,,no,,,,,JGI,SRA182766,,public,E61C91F698A2A94F2F6BDB7DB9CADCF0,1B443F1A668F66AB07FD3F4115C32EBE
SRR1800291,2015-02-20 17:58:14,2015-02-20 17:40:01,83766554,16753310800,83766554,200,10794,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800291/SRR1800291.sralite.1,SRX874387,BZAT,WGS,RANDOM,GENOMIC,PAIRED,427,0,ILLUMINA,Illumina HiSeq 2000,SRP054434,PRJNA250015,,250015,SRS844031,SAMN02821384,simple,3694,Populus trichocarpa,1003110,,,,,,,no,,,,,JGI,SRA239514,,public,11AE766816BCA795D452227C558A941D,AEBF0501B602C4A98102CE703C67AD91
SRR1800292,2015-02-20 17:31:12,2015-02-20 17:17:53,41597880,8319576000,41597880,200,4695,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800292/SRR1800292.sralite.1,SRX874388,PCXO,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,SRP054433,PRJNA250290,,250290,SRS844030,SAMN02822167,simple,3694,Populus trichocarpa,1003113,,,,,,,no,,,,,JGI,SRA239515,,public,2B84F71133CE60798DFCD5CBFB2E17B1,C64702F17F58492EF5DAF872A888D7E9
SRR1800293,2015-02-20 17:33:37,2015-02-20 17:13:48,30558839,6111767800,30558839,200,4140,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800293/SRR1800293.sralite.1,SRX874389,BZAX,WGS,RANDOM,GENOMIC,PAIRED,404,0,ILLUMINA,Illumina HiSeq 2000,SRP054433,PRJNA250290,,250290,SRS844030,SAMN02822167,simple,3694,Populus trichocarpa,1003113,,,,,,,no,,,,,JGI,SRA239515,,public,0C2CAAF9A58CB94808456CB5392FBBD4,88262C7A57298900ABA78D909AEE6B2B
SRR1570951,2014-09-11 10:55:48,2014-09-08 21:09:34,40472634,8094526800,40472634,200,5269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570951/SRR1570951.sralite.1,SRX697373,BZAW,WGS,RANDOM,GENOMIC,PAIRED,429000,0,ILLUMINA,Illumina HiSeq 2000,SRP046488,PRJNA249776,,249776,SRS697869,SAMN02821744,simple,3694,Populus trichocarpa,1003116,,,,,,,no,,,,,JGI,SRA182767,,public,7C681E7D2E95CD3DC6B867FFF0718134,CF2DD006D48E0DEA56D2300997F11D6B
SRR1570952,2014-09-11 10:55:48,2014-09-08 21:13:39,44861952,8972390400,44861952,200,5940,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570952/SRR1570952.sralite.1,SRX697374,BZAU,WGS,RANDOM,GENOMIC,PAIRED,436000,0,ILLUMINA,Illumina HiSeq 2000,SRP046489,PRJNA250282,,250282,SRS697870,SAMN02822344,simple,3694,Populus trichocarpa,1003119,,,,,,,no,,,,,JGI,SRA182768,,public,699F8AAF21086E11CE66B03775671940,140BE21E7E9D719B6278BC2B5ED6C896
SRR1570954,2014-09-11 10:55:48,2014-09-08 21:07:07,47998015,9599603000,47998015,200,6023,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570954/SRR1570954.sralite.1,SRX697377,BZGT,WGS,RANDOM,GENOMIC,PAIRED,424000,0,ILLUMINA,Illumina HiSeq 2000,SRP046490,PRJNA249765,,249765,SRS697872,SAMN02822007,simple,3694,Populus trichocarpa,1003122,,,,,,,no,,,,,JGI,SRA182781,,public,422B0EB397B69D6CD02ECE791466CD1B,63568CA111F7122E3A8CD2458CFEA9D0
SRR1800294,2015-02-20 17:49:18,2015-02-20 17:30:37,63085975,12617195000,63085975,200,7811,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800294/SRR1800294.sralite.1,SRX874390,BZGZ,WGS,RANDOM,GENOMIC,PAIRED,436,0,ILLUMINA,Illumina HiSeq 2000,SRP054432,PRJNA249558,,249558,SRS844029,SAMN02821966,simple,3694,Populus trichocarpa,1003125,,,,,,,no,,,,,JGI,SRA239516,,public,D72FD72F975E424E4CC5DC3F02F66489,B7231FD5F12B0B343CBFCF9170437576
SRR1570740,2014-09-22 19:57:09,2014-09-22 19:47:03,86535280,17307056000,86535280,200,11390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570740/SRR1570740.sralite.1,SRX697036,BZHA,WGS,RANDOM,GENOMIC,PAIRED,445000,0,ILLUMINA,Illumina HiSeq 2000,SRP046408,PRJNA249563,,249563,SRS697715,SAMN02821845,simple,3694,Populus trichocarpa,1003128,,,,,,,no,,,,,JGI,SRA182618,,public,1D2E534E513786F35788220C25AA284C,AE8A48A0C6E76EF2E68BED4995B0C8EC
SRR1570741,2014-09-11 10:55:46,2014-09-08 18:01:06,53358317,10671663400,53358317,200,7652,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570741/SRR1570741.sralite.1,SRX697036,BZHA,WGS,RANDOM,GENOMIC,PAIRED,445000,0,ILLUMINA,Illumina HiSeq 2000,SRP046408,PRJNA249563,,249563,SRS697715,SAMN02821845,simple,3694,Populus trichocarpa,1003128,,,,,,,no,,,,,JGI,SRA182618,,public,0CC1B4CB26F644A8959BB0872DCFED14,4F5B85CB2F64ABE26583F8CFE4EF84E4
SRR1800295,2015-02-20 18:26:13,2015-02-20 17:59:10,132547859,26509571800,132547859,200,17651,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800295/SRR1800295.sralite.1,SRX874391,BZHB,WGS,RANDOM,GENOMIC,PAIRED,436,0,ILLUMINA,Illumina HiSeq 2000,SRP054438,PRJNA249785,,249785,SRS844035,SAMN02821817,simple,3694,Populus trichocarpa,1003131,,,,,,,no,,,,,JGI,SRA239517,,public,EA8CAAA1FAF820E008A1C321973ED962,05C1A984780E0B4BF9A1667F803733FC
SRR1800296,2015-02-20 17:33:37,2015-02-20 17:15:48,44831287,8966257400,44831287,200,6359,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800296/SRR1800296.sralite.1,SRX874391,BZHB,WGS,RANDOM,GENOMIC,PAIRED,436,0,ILLUMINA,Illumina HiSeq 2000,SRP054438,PRJNA249785,,249785,SRS844035,SAMN02821817,simple,3694,Populus trichocarpa,1003131,,,,,,,no,,,,,JGI,SRA239517,,public,1E2F01DA39C5372222F91DB8EE37BD1A,D33538F27CBD60B9DCD0E5F932DF0B1A
SRR1570742,2014-09-11 10:55:46,2014-09-08 17:49:52,43262245,8652449000,43262245,200,5085,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570742/SRR1570742.sralite.1,SRX697037,CAPS,WGS,RANDOM,GENOMIC,PAIRED,475000,0,ILLUMINA,Illumina HiSeq 2000,SRP046409,PRJNA249786,,249786,SRS697716,SAMN02821815,simple,3694,Populus trichocarpa,1003137,,,,,,,no,,,,,JGI,SRA182619,,public,AF5FD4E1BF57D864B7040CE992D8E4EE,84D898B048FB29FEBB2380A7659A96B5
SRR1800297,2015-02-20 23:11:15,2015-02-20 23:02:21,44640832,8928166400,44640832,200,5302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800297/SRR1800297.sralite.1,SRX874392,BZBX,WGS,RANDOM,GENOMIC,PAIRED,466,0,ILLUMINA,Illumina HiSeq 2000,SRP054437,PRJNA250150,,250150,SRS844034,SAMN02822044,simple,3694,Populus trichocarpa,1003140,,,,,,,no,,,,,JGI,SRA239519,,public,5781A85E7C7BB6C737A4D81BF14FED62,B146D18ECF7456739968ED14C8742E2C
SRR1570955,2014-09-11 10:55:48,2014-09-08 21:07:20,49866860,9973372000,49866860,200,6117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570955/SRR1570955.sralite.1,SRX697378,BZBW,WGS,RANDOM,GENOMIC,PAIRED,470000,0,ILLUMINA,Illumina HiSeq 2000,SRP046491,PRJNA249769,,249769,SRS697873,SAMN02821604,simple,3694,Populus trichocarpa,1003143,,,,,,,no,,,,,JGI,SRA182782,,public,8A4AF97BFC3FA27F0997B561AAB2E87E,06E5AFCC87F1F234A9DF98780269C048
SRR1570956,2014-09-11 10:55:48,2014-09-08 21:18:08,62849510,12569902000,62849510,200,8141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570956/SRR1570956.sralite.1,SRX697379,BZGC,WGS,RANDOM,GENOMIC,PAIRED,424000,0,ILLUMINA,Illumina HiSeq 2000,SRP046492,PRJNA249316,,249316,SRS697874,SAMN02821916,simple,3694,Populus trichocarpa,1003146,,,,,,,no,,,,,JGI,SRA182784,,public,BFD2EC78EF3D0FA6279BFFD759017056,AFF0692588BFE9BD20235A34321D6F0F
SRR1570743,2014-09-11 10:55:46,2014-09-08 18:00:43,56657738,11331547600,56657738,200,7669,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570743/SRR1570743.sralite.1,SRX697038,BZGB,WGS,RANDOM,GENOMIC,PAIRED,464000,0,ILLUMINA,Illumina HiSeq 2000,SRP046410,PRJNA250277,,250277,SRS697717,SAMN02822236,simple,3694,Populus trichocarpa,1003149,,,,,,,no,,,,,JGI,SRA182620,,public,F979BF75BADE29D3A1BB588C02F067C0,8A9EA351EB28F961AF933208546A6CBB
SRR1570957,2014-09-11 10:55:48,2014-09-08 20:57:49,30164912,6032982400,30164912,200,4162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570957/SRR1570957.sralite.1,SRX697380,BZGH,WGS,RANDOM,GENOMIC,PAIRED,465000,0,ILLUMINA,Illumina HiSeq 2000,SRP046493,PRJNA256663,,256663,SRS697875,SAMN02946457,simple,3694,Populus trichocarpa,1003152,,,,,,,no,,,,,JGI,SRA182785,,public,B8F52A5CA54ED5B8F40C07BF472C6D2C,54CFFA5CFB213EB8BB1739A9BA5505D5
SRR1570958,2014-09-22 19:02:07,2014-09-22 18:58:31,27193522,5438704400,27193522,200,3512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570958/SRR1570958.sralite.1,SRX697380,BZGH,WGS,RANDOM,GENOMIC,PAIRED,465000,0,ILLUMINA,Illumina HiSeq 2000,SRP046493,PRJNA256663,,256663,SRS697875,SAMN02946457,simple,3694,Populus trichocarpa,1003152,,,,,,,no,,,,,JGI,SRA182785,,public,DB68A871E9FFEAEDE80E33B6BA2C5616,998783B543EF4E39A6A2577EE28883D3
SRR1570959,2014-09-11 10:55:48,2014-09-08 21:13:32,52411305,10482261000,52411305,200,6983,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570959/SRR1570959.sralite.1,SRX697381,BZGG,WGS,RANDOM,GENOMIC,PAIRED,457000,0,ILLUMINA,Illumina HiSeq 2000,SRP046494,PRJNA249772,,249772,SRS697876,SAMN02822198,simple,3694,Populus trichocarpa,1003155,,,,,,,no,,,,,JGI,SRA182786,,public,6C486D2038C8247BD21DC5654BB9875F,773DAD246C81AAA78ACBCAEF3DA9773F
SRR1570960,2014-09-11 10:55:48,2014-09-08 21:21:17,59414528,11882905600,59414528,200,7496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570960/SRR1570960.sralite.1,SRX697382,BZGS,WGS,RANDOM,GENOMIC,PAIRED,449000,0,ILLUMINA,Illumina HiSeq 2000,SRP046495,PRJNA250013,,250013,SRS697878,SAMN02822145,simple,3694,Populus trichocarpa,1003158,,,,,,,no,,,,,JGI,SRA182787,,public,845673B851B369ED78F5C42A2596719D,5183900F1B6632114D8288BDD66C68A1
SRR1570961,2014-09-11 10:55:48,2014-09-08 22:08:59,53947954,10789590800,53947954,200,6797,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570961/SRR1570961.sralite.1,SRX697383,CASY,WGS,RANDOM,GENOMIC,PAIRED,448000,0,ILLUMINA,Illumina HiSeq 2000,SRP046496,PRJNA250009,,250009,SRS697879,SAMN02822317,simple,3694,Populus trichocarpa,1003161,,,,,,,no,,,,,JGI,SRA182788,,public,31BBD533DBE47045EF7F5D34ED141FB1,6FD74E35F1232B2EEFB927D8C2721777
SRR1800298,2015-07-23 18:04:10,2015-07-23 17:57:14,44912036,8982407200,44912036,200,5948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800298/SRR1800298.sralite.1,SRX874393,CASZ,WGS,RANDOM,GENOMIC,PAIRED,447,0,ILLUMINA,Illumina HiSeq 2000,SRP054436,PRJNA250360,,250360,SRS844033,SAMN02821416,simple,3694,Populus trichocarpa,1003164,,,,,,,no,,,,,JGI,SRA239521,,public,C58BA13A5BD8B8CD3BB6A3783DBC6329,AED402E011845413433967B9CC6FBA9A
SRR1800299,2015-02-20 17:23:29,2015-02-20 17:08:51,26078636,5215727200,26078636,200,3739,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800299/SRR1800299.sralite.1,SRX874393,CASZ,WGS,RANDOM,GENOMIC,PAIRED,447,0,ILLUMINA,Illumina HiSeq 2000,SRP054436,PRJNA250360,,250360,SRS844033,SAMN02821416,simple,3694,Populus trichocarpa,1003164,,,,,,,no,,,,,JGI,SRA239521,,public,71AA2408AE091761596771D1428DFA09,E0105519067EB382005F63421F7DDA08
SRR1800300,2015-02-20 17:48:13,2015-02-20 17:33:33,53421370,10684274000,53421370,200,7664,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800300/SRR1800300.sralite.1,SRX874394,CAST,WGS,RANDOM,GENOMIC,PAIRED,435,0,ILLUMINA,Illumina HiSeq 2000,SRP054439,PRJNA249245,,249245,SRS844036,SAMN02821701,simple,3694,Populus trichocarpa,1003167,,,,,,,no,,,,,JGI,SRA239524,,public,C399E381D46509B9D18C84655ED95DF8,E0A5CB100435C02BA5BC0C50A391DD3B
SRR1800301,2015-02-20 23:01:12,2015-02-20 22:55:38,30475613,6095122600,30475613,200,4382,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800301/SRR1800301.sralite.1,SRX874394,CAST,WGS,RANDOM,GENOMIC,PAIRED,435,0,ILLUMINA,Illumina HiSeq 2000,SRP054439,PRJNA249245,,249245,SRS844036,SAMN02821701,simple,3694,Populus trichocarpa,1003167,,,,,,,no,,,,,JGI,SRA239524,,public,34B563428AC88A175186ACCD9404ADE3,D314288077A35AD5E573D6C157340349
SRR1570744,2014-09-11 10:55:46,2014-09-08 17:57:30,51434036,10286807200,51434036,200,7175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570744/SRR1570744.sralite.1,SRX697039,CAUO,WGS,RANDOM,GENOMIC,PAIRED,469000,0,ILLUMINA,Illumina HiSeq 2000,SRP046411,PRJNA250358,,250358,SRS697718,SAMN02821598,simple,3694,Populus trichocarpa,1003170,,,,,,,no,,,,,JGI,SRA182623,,public,A54F08F2ABC632194B522ABC12119A1E,DD464535D15A4D9B05D16F08265EBB06
SRR1570751,2014-09-11 10:55:46,2014-09-08 17:58:27,46328901,9265780200,46328901,200,5460,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570751/SRR1570751.sralite.1,SRX697045,CAUP,WGS,RANDOM,GENOMIC,PAIRED,459000,0,ILLUMINA,Illumina HiSeq 2000,SRP046417,PRJNA250025,,250025,SRS697724,SAMN02821386,simple,3694,Populus trichocarpa,1003173,,,,,,,no,,,,,JGI,SRA182635,,public,2D64201AED754DB248882BB6FCFDB270,2FF35573DCEFC3937320F9431322835F
SRR1800320,2015-02-20 17:26:18,2015-02-20 17:10:40,41585500,8317100000,41585500,200,4903,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800320/SRR1800320.sralite.1,SRX874409,CAUS,WGS,RANDOM,GENOMIC,PAIRED,437,0,ILLUMINA,Illumina HiSeq 2000,SRP054449,PRJNA250016,,250016,SRS844046,SAMN02821956,simple,3694,Populus trichocarpa,1003176,,,,,,,no,,,,,JGI,SRA239548,,public,E7865B64AF201D8671C8749E6D982791,998194F5AD7EB8A83A7C9E8AB0673942
SRR1570979,2014-09-11 10:55:48,2014-09-08 21:57:38,49395760,9879152000,49395760,200,6023,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570979/SRR1570979.sralite.1,SRX697401,CAUC,WGS,RANDOM,GENOMIC,PAIRED,469000,0,ILLUMINA,Illumina HiSeq 2000,SRP046498,PRJNA249313,,249313,SRS697895,SAMN02822124,simple,3694,Populus trichocarpa,1003179,,,,,,,no,,,,,JGI,SRA182799,,public,8B8B879CB7E2D11814C897A37A2C7C6A,B5C51C2DFB392A13839CE99B7D1651CA
SRR1570980,2014-09-11 10:55:48,2014-09-08 22:11:20,56725552,11345110400,56725552,200,7565,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570980/SRR1570980.sralite.1,SRX697403,CAPZ,WGS,RANDOM,GENOMIC,PAIRED,425000,0,ILLUMINA,Illumina HiSeq 2000,SRP046499,PRJNA250162,,250162,SRS697897,SAMN02822041,simple,3694,Populus trichocarpa,1003182,,,,,,,no,,,,,JGI,SRA182801,,public,37477EE1258545E631F05D1D2853C1C7,50EB666E87F83137F6BEF4282718F615
SRR1570745,2014-09-11 10:55:46,2014-09-08 18:14:38,67503559,13500711800,67503559,200,9139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570745/SRR1570745.sralite.1,SRX697040,CAPY,WGS,RANDOM,GENOMIC,PAIRED,431000,0,ILLUMINA,Illumina HiSeq 2000,SRP046412,PRJNA250275,,250275,SRS697719,SAMN02821374,simple,3694,Populus trichocarpa,1003185,,,,,,,no,,,,,JGI,SRA182624,,public,88A91BB9592693AD85997DC3BC372E6B,4689938616145A73F61A35D5DD138A8A
SRR1800318,2015-02-20 17:25:32,2015-02-20 17:10:53,33634030,6726806000,33634030,200,4640,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800318/SRR1800318.sralite.1,SRX874408,CAPX,WGS,RANDOM,GENOMIC,PAIRED,455,0,ILLUMINA,Illumina HiSeq 2000,SRP054450,PRJNA250018,,250018,SRS844047,SAMN02822213,simple,3694,Populus trichocarpa,1003188,,,,,,,no,,,,,JGI,SRA239545,,public,E3E819145796261455FD1964F3E3B6DD,316BF615EFF14C2D95947453115C47B8
SRR1800319,2015-07-23 17:51:14,2015-07-23 17:48:30,30483206,6096641200,30483206,200,3932,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800319/SRR1800319.sralite.1,SRX874408,CAPX,WGS,RANDOM,GENOMIC,PAIRED,455,0,ILLUMINA,Illumina HiSeq 2000,SRP054450,PRJNA250018,,250018,SRS844047,SAMN02822213,simple,3694,Populus trichocarpa,1003188,,,,,,,no,,,,,JGI,SRA239545,,public,D5CB1B3A5935920204166819670225FC,C2F9F5DAAF6FCB56DB4BF8AC1216BCDB
SRR1570981,2014-09-11 10:55:48,2014-09-08 22:28:59,56836718,11367343600,56836718,200,7011,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570981/SRR1570981.sralite.1,SRX697404,CASC,WGS,RANDOM,GENOMIC,PAIRED,449000,0,ILLUMINA,Illumina HiSeq 2000,SRP046500,PRJNA249775,,249775,SRS697898,SAMN02822155,simple,3694,Populus trichocarpa,1003191,,,,,,,no,,,,,JGI,SRA182802,,public,3B4F5162FB972043A277465616D6DBEC,A60394E5BA470A59F5A20A56501451F2
SRR1800317,2015-02-20 17:43:15,2015-02-20 17:21:52,58799362,11759872400,58799362,200,7402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800317/SRR1800317.sralite.1,SRX874407,CASS,WGS,RANDOM,GENOMIC,PAIRED,439,0,ILLUMINA,Illumina HiSeq 2000,SRP054447,PRJNA250274,,250274,SRS844044,SAMN02822005,simple,3694,Populus trichocarpa,1003194,,,,,,,no,,,,,JGI,SRA239543,,public,26E63DEAA98CBF218D6D1E91A65139FD,91057D3C841955844A68D85A9E62FDD6
SRR1570983,2014-09-11 10:55:48,2014-09-08 22:08:57,62189584,12437916800,62189584,200,7851,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/570/SRR1570983/SRR1570983.sralite.1,SRX697406,CASO,WGS,RANDOM,GENOMIC,PAIRED,453000,0,ILLUMINA,Illumina HiSeq 2000,SRP046501,PRJNA250354,,250354,SRS697900,SAMN02821600,simple,3694,Populus trichocarpa,1003197,,,,,,,no,,,,,JGI,SRA182805,,public,D87C27B571E99495F9595818D65029EB,1CC5427C28F9CC89F795B849934970DD
SRR1800316,2015-02-20 17:45:15,2015-02-20 17:19:51,56041881,11208376200,56041881,200,7841,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800316/SRR1800316.sralite.1,SRX874406,BYUS,WGS,RANDOM,GENOMIC,PAIRED,441,0,ILLUMINA,Illumina HiSeq 2000,SRP054448,PRJNA249225,,249225,SRS844045,SAMN02821706,simple,3694,Populus trichocarpa,1003200,,,,,,,no,,,,,JGI,SRA239541,,public,A6EC9E7C549E975C124529F38064A03B,7A8AB7B626B045FA04EDFDDBFBE10770
SRR1800314,2015-02-20 17:43:15,2015-02-20 17:21:57,48896157,9779231400,48896157,200,6998,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800314/SRR1800314.sralite.1,SRX874405,BYWT,WGS,RANDOM,GENOMIC,PAIRED,409,0,ILLUMINA,Illumina HiSeq 2000,SRP054443,PRJNA250019,,250019,SRS844040,SAMN02822203,simple,3694,Populus trichocarpa,1003203,,,,,,,no,,,,,JGI,SRA239538,,public,F018EF19C0900857D234F9688E21703E,534E5A2238B756DF26D0275F55E43B64
SRR1800315,2015-02-20 22:59:11,2015-02-20 22:53:07,27014605,5402921000,27014605,200,3880,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800315/SRR1800315.sralite.1,SRX874405,BYWT,WGS,RANDOM,GENOMIC,PAIRED,409,0,ILLUMINA,Illumina HiSeq 2000,SRP054443,PRJNA250019,,250019,SRS844040,SAMN02822203,simple,3694,Populus trichocarpa,1003203,,,,,,,no,,,,,JGI,SRA239538,,public,F9129A5DBDF9C419BBFAB2F84C25D059,AC64987BE8DFD28333A4F69A2E8CD564
SRR1800310,2015-07-23 17:53:13,2015-07-23 17:46:25,24385741,4877148200,24385741,200,3246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800310/SRR1800310.sralite.1,SRX874403,BZAS,WGS,RANDOM,GENOMIC,PAIRED,445,0,ILLUMINA,Illumina HiSeq 2000,SRP054444,PRJNA256685,,256685,SRS844041,SAMN02946469,simple,3694,Populus trichocarpa,1003206,,,,,,,no,,,,,JGI,SRA239537,,public,AC375F146B58D53751385677B7BA6833,D33A3A566C42888E5568430997CD6DE4
SRR1800311,2015-02-20 13:09:15,2015-02-20 13:05:05,5444129,1088825800,5444129,200,800,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800311/SRR1800311.sralite.1,SRX874403,BZAS,WGS,RANDOM,GENOMIC,PAIRED,445,0,ILLUMINA,Illumina HiSeq 2000,SRP054444,PRJNA256685,,256685,SRS844041,SAMN02946469,simple,3694,Populus trichocarpa,1003206,,,,,,,no,,,,,JGI,SRA239537,,public,A775708F9ABB578874E9A037BD021DC0,86751D35891FF6E2ADE2088C599C4161
SRR1800312,2015-02-20 17:39:16,2015-02-20 17:19:29,49068594,9813718800,49068594,200,5683,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/800/SRR1800312/SRR1800312.sralite.1,SRX874403,BZAS,WGS,RANDOM,GENOMIC,PAIRED,445,0,ILLUMINA,Illumina HiSeq 2000,SRP054444,PRJNA256685,,256685,SRS844041,SAMN02946469,simple,3694,Populus trichocarpa,1003206,,,,,,,no,,,,,JGI,SRA239537,,public,EA12D2CCF49FF117810496C2D4CCA5DC,277B7787ADBFE0FE8E5F848ED9A1407D
