Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6453692,2019-04-01 00:27:28,2019-05-22 08:03:52,9953957,2964921691,9953957,297,1207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/453/SRR6453692.sralite.1,SRX3544487,1140_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817651,SAMN08321521,simple,1813537,Brassica rapa subsp. trilocularis,1140,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,973ABC81E4175E54E469A218110FFAE2,42DDA566C65068E854D2CA52DE6664E9
SRR6453684,2019-04-01 00:27:28,2019-05-22 08:05:14,8320563,2452522189,8320563,294,1018,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR006/453/SRR6453684.sralite.1,SRX3544495,1141_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817658,SAMN08321522,simple,1813537,Brassica rapa subsp. trilocularis,1141,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,CCA95A90878987E6549CF13546E68B58,A084FCEB6FCC784A8495B3578CB66D24
SRR6453685,2019-04-01 00:27:28,2019-05-22 08:29:36,13676173,4026296399,13676173,294,1660,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR006/453/SRR6453685.sralite.1,SRX3544494,1142_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817659,SAMN08321523,simple,1813537,Brassica rapa subsp. trilocularis,1142,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,4FAC79730B0BE97A67F955D64AC42ED5,F2095B77CBF2246DC75747B18CC35B77
SRR6453865,2019-04-01 00:27:24,2019-05-22 08:41:35,9563026,2845982037,9563026,297,1156,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/453/SRR6453865.sralite.1,SRX3544314,1143_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817506,SAMN08321524,simple,1813537,Brassica rapa subsp. trilocularis,1143,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,B215DD6A59CFFAE7287D27E31D1FC9FD,9AD54323D69DC4B2256F2E538B09E663
SRR6453864,2019-04-01 00:27:24,2019-05-22 09:10:24,10118450,3011981918,10118450,297,1227,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR006/453/SRR6453864.sralite.1,SRX3544315,1144_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817507,SAMN08321525,simple,1813537,Brassica rapa subsp. trilocularis,1144,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,382C0E4D33B9553AC179DD9A7B045F96,29753A8464B69C589A77296BB1F6C467
SRR6453867,2019-04-01 00:27:24,2019-06-10 15:14:59,9527216,2794814161,9527216,293,1163,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR006/453/SRR6453867.sralite.1,SRX3544312,1145_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817504,SAMN08321526,simple,1813537,Brassica rapa subsp. trilocularis,1145,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,B7B2EBAFF813648E533139C78BBB60F4,81DF533EBF7AD3778C39425719B84AAF
SRR6453866,2019-04-01 00:27:24,2019-05-22 08:43:16,12017829,3594959114,12017829,299,1498,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR006/453/SRR6453866.sralite.1,SRX3544313,1146_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817505,SAMN08321527,simple,1813537,Brassica rapa subsp. trilocularis,1146,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,17B0C8882065BA8E5813CA1C0AA26FD2,120533654FABA20F9098022D01C1D4AC
SRR6453869,2019-04-01 00:27:24,2019-06-10 15:14:54,8517359,2504386028,8517359,294,1043,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR006/453/SRR6453869.sralite.1,SRX3544310,1147_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817502,SAMN08321528,simple,3711,Brassica rapa,1147,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,205C11E97E28A9C99D33B4AF8ECE1820,F639AA3A23787D3C0C33640EBA369980
SRR6453868,2019-04-01 00:27:24,2019-06-10 15:15:10,10268744,3038129744,10268744,295,1231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR006/453/SRR6453868.sralite.1,SRX3544311,1149_GSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP128554,PRJNA428769,,428769,SRS2817503,SAMN08321529,simple,1813535,Brassica rapa subsp. dichotoma,1149,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA645355,,public,5FBE2905232A2FF866C208582CD39BE6,D5EF98BF228A0713E2E4A3D6F6B35A6F
SRR5247777,2017-02-18 04:06:02,2017-02-12 13:29:12,1766341,137488307,0,77,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/247/SRR5247777.sralite.1,SRX2553965,250496019,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971645,SAMN06323721,simple,3711,Brassica rapa,114:C6NNTANXX:4:250496019,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,AFCFAAC137BDFAB15B5B72168242F320,95DE00E4D6C633A36A0C6EC6DA55F6D1
SRR5248105,2017-02-18 04:06:08,2017-02-12 13:34:07,2351063,172007211,0,73,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/248/SRR5248105.sralite.1,SRX2554293,250495940,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971973,SAMN06323393,simple,3711,Brassica rapa,115:C6NNTANXX:3:250495940,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,1AF93683E700750D8277EF91585ABD24,4BAEB8DE5770E3168E6D279A6B84E506
SRR5247836,2017-02-18 04:06:03,2017-02-12 13:31:03,2049553,159612880,0,77,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/247/SRR5247836.sralite.1,SRX2554024,250496044,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971705,SAMN06323662,simple,3711,Brassica rapa,116:C6NNTANXX:4:250496044,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,A4E85C2B9860AB3BEB6162EFF3E42C57,0E906561BE1D4B64F56780D4EBB1FA81
SRR5247829,2017-02-18 04:06:03,2017-02-12 13:30:34,2046391,162733909,0,79,74,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/247/SRR5247829.sralite.1,SRX2554017,250495860,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971697,SAMN06323669,simple,3711,Brassica rapa,117:C6NNTANXX:3:250495860,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,910EB30A5CAEC7687A67C0F6BB1A81C9,DD68F2151719A91C461C2B43389C0FB4
SRR5247828,2017-02-18 04:06:03,2017-02-12 13:29:55,3476,285761,0,82,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/247/SRR5247828.sralite.1,SRX2554016,250496051,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971696,SAMN06323670,simple,3711,Brassica rapa,117:C6NNTANXX:4:250496051,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,6FF7745DCE608332BBBDC7BD6D6E2D72,562CD31D4C81093F889CD3F4F68D62AE
SRR5248110,2017-02-18 04:06:08,2017-02-12 13:33:56,1795130,138810961,0,77,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/248/SRR5248110.sralite.1,SRX2554298,250495894,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971978,SAMN06323388,simple,3711,Brassica rapa,118:C6NNTANXX:3:250495894,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,03FA00330EF8CA8746851D96320EB030,BC96773B4ECC8918A5F9467F83F3E3C6
SRR5247825,2017-02-18 04:06:03,2017-02-12 13:30:34,2194226,175619615,0,80,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/247/SRR5247825.sralite.1,SRX2554013,250495800,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971692,SAMN06323673,simple,3711,Brassica rapa,119:C6NNTANXX:2:250495800,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,DE2A9E365D1632C4518EC03CDC2E113C,E98AEA6B21B898FC3352433E004CEED8
SRR5247838,2017-02-18 04:06:03,2017-02-12 13:30:52,1788423,140473323,0,78,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/247/SRR5247838.sralite.1,SRX2554026,250495784,WGS,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP099313,PRJNA374457,,374457,SRS1971706,SAMN06323660,simple,3711,Brassica rapa,11:C6NNTANXX:2:250495784,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA537206,,public,0F171EEA3455E8350F57483747160620,6C9F48F7338369B21E5943A3D8A86272
