Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR20307482,2022-07-19 15:57:58,2022-07-19 15:15:57,563655955,84548393250,0,150,26619,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR020/20307/SRR20307482/SRR20307482.lite.1,SRX16340922,1,WGS,PCR,GENOMIC,PAIRED,0,0,PACBIO_SMRT,PacBio RS,SRP387036,PRJNA771923,,771923,SRS13978866,SAMN29766693,simple,3880,Medicago truncatula,1,,,,,,,no,,,,,LANZHOU UNIVERSITY,SRA1457645,,public,C63790E892F60CB2C7ABD815542F5BEF,F42DD7585997AB023A4758B0A3119FC1
SRR7592713,2019-08-25 00:33:00,2018-07-25 18:52:59,87747438,10968429750,0,125,3477,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/592/SRR7592713.sralite.1,SRX4457708,A17,Bisulfite-Seq,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP155259,PRJNA482866,,482866,SRS3595344,SAMN09715432,simple,3880,Medicago truncatula,A17,,,,,,,no,,,,,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,SRA744771,,public,D4BB6B11A68AF8E4252701BCBA4D5EFD,29248AD5EDBB0C36D17C217B92D2D16E
SRR6122816,2017-10-02 15:22:21,2017-10-02 15:17:11,66058712,12665292986,66058712,191,8589,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122816/SRR6122816.sralite.1,SRX3235503,CM_NS_651,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559301,SAMN07714057,simple,3880,Medicago truncatula,CM_NS_651,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,BAF1FE0EAD8C9EA2EBA725055C51A703,B4F5F7955B4E53FEB2C023F7C3A3E24A
SRR6122817,2017-10-02 15:50:13,2017-10-02 15:29:44,57017851,10918099172,57017851,191,7404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/122/SRR6122817.sralite.1,SRX3235502,CM_NS_654,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559300,SAMN07714058,simple,3880,Medicago truncatula,CM_NS_654,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,86BAE4F291D3E3B919A125D9ECD4BB12,2052CAC6669CEC4C520CBBCBF3B419CC
SRR6122814,2017-10-02 15:34:13,2017-10-02 15:24:55,73912700,14074407014,73912700,190,9556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122814/SRR6122814.sralite.1,SRX3235505,CM_NS_655,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559303,SAMN07714059,simple,3880,Medicago truncatula,CM_NS_655,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,6902A864287006CA729542A00EF14674,197417BF5C6239DC7F01A7BE271299EE
SRR6122815,2017-10-02 15:39:25,2017-10-02 15:33:49,60362274,11624172412,60362274,192,7931,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122815/SRR6122815.sralite.1,SRX3235504,CM_NS_656,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559302,SAMN07714060,simple,3880,Medicago truncatula,CM_NS_656,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,0679B545166E9D73289E7B6D5DACBF7A,588B503598E737E7C3ABAE05892CD0B0
SRR6122820,2017-10-02 15:27:18,2017-10-02 15:15:07,63552515,12179046040,63552515,191,8241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122820/SRR6122820.sralite.1,SRX3235499,CM_NS_657,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559296,SAMN07714061,simple,3880,Medicago truncatula,CM_NS_657,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,8BC428BA97B19A616BFDBA56B601A345,BA6824694FF97C61B1DC14B003B06F91
SRR6122821,2017-10-02 16:02:11,2017-10-02 15:40:29,53788548,10258690699,53788548,190,6940,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122821/SRR6122821.sralite.1,SRX3235498,CM_NS_658,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559297,SAMN07714062,simple,3880,Medicago truncatula,CM_NS_658,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,50951DB198DAC54E1E6E2565139FE46E,6BF97FDDDBD79F9B26EC50F19F309A93
SRR6122818,2017-10-02 15:22:21,2017-10-02 15:13:44,69888478,13441274810,69888478,192,9087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122818/SRR6122818.sralite.1,SRX3235501,CM_NS_659,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559299,SAMN07714063,simple,3880,Medicago truncatula,CM_NS_659,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,A8FBAD625ABF5223B089CAFAF6F332B5,4D1AC2CC6E7EBE1E05C878A1A78A09B4
SRR6122819,2017-10-02 15:58:15,2017-10-02 15:44:52,68796938,12092445736,68796938,175,8178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122819/SRR6122819.sralite.1,SRX3235500,CM_NS_660,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559298,SAMN07714064,simple,3880,Medicago truncatula,CM_NS_660,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,36DD9512491CD59EB9B0D4253A5EE6F5,7B3B93D837FAE6F5F84391DF82A155A9
SRR6122823,2017-10-02 15:27:18,2017-10-02 15:15:18,67583641,11869939187,67583641,175,8005,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122823/SRR6122823.sralite.1,SRX3235496,CM_NS_662,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559294,SAMN07714065,simple,3880,Medicago truncatula,CM_NS_662,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,419F3CAECCC1A606A65A5698B8D98DA8,25C0A13A3A2B36CC14D3630D3E70B3C7
SRR6122824,2017-10-02 15:52:20,2017-10-02 15:29:42,70465745,12500346712,70465745,177,8450,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/122/SRR6122824.sralite.1,SRX3235495,CM_NS_663,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559293,SAMN07714066,simple,3880,Medicago truncatula,CM_NS_663,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,B679548E942684D3717B691785A56B90,B5E0BF9E6E212BB92AEA75ACDC5C1027
SRR6122828,2017-10-02 15:52:20,2017-10-02 15:42:34,75328040,13304230376,75328040,176,8978,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122828/SRR6122828.sralite.1,SRX3235491,CM_S_551,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559289,SAMN07714067,simple,3880,Medicago truncatula,CM_S_551,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,B5A0EA9F0C2205750A659AF67648F7A2,F769B6B3978E7E7FEBFBB016BBD742D7
SRR6122829,2017-10-02 15:31:17,2017-10-02 15:23:25,72163694,12950327683,72163694,179,8787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122829/SRR6122829.sralite.1,SRX3235490,CM_S_552,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559287,SAMN07714068,simple,3880,Medicago truncatula,CM_S_552,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,26AB5D525B016226FC5F75B8C7F938A7,03362749AF648F678D9EC985AA56E798
SRR6122826,2017-10-02 15:28:12,2017-10-02 15:22:35,70432647,12325025946,70432647,174,8346,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122826/SRR6122826.sralite.1,SRX3235493,CM_S_553,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559291,SAMN07714069,simple,3880,Medicago truncatula,CM_S_553,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,773560738A06FF832E267707B281A0D5,FE4A6C0065ABD0F2A27C253CDDE3F926
SRR6122827,2017-10-02 16:02:11,2017-10-02 15:53:24,66764013,12648264883,66764013,189,8740,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122827/SRR6122827.sralite.1,SRX3235492,CM_S_554,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559290,SAMN07714070,simple,3880,Medicago truncatula,CM_S_554,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,A1BFD53B449DB15FDD79FB983E3B9989,FEFA04DFC543776A5BF48768287C8FF1
SRR6122832,2017-10-02 15:28:12,2017-10-02 15:23:36,64691632,12232271073,64691632,189,8435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122832/SRR6122832.sralite.1,SRX3235487,CM_S_556,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559285,SAMN07714071,simple,3880,Medicago truncatula,CM_S_556,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,135F703F1C3CA1D04D702A6BC10DB12F,9B37D9BAD0B9CC316BD134AEFA2E2479
SRR6122833,2017-10-02 16:05:41,2017-10-02 15:57:31,62360670,11804384268,62360670,189,8111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122833/SRR6122833.sralite.1,SRX3235486,CM_S_557,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559284,SAMN07714072,simple,3880,Medicago truncatula,CM_S_557,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,7AEFF9D86D09C4F7498F81B38DEB6DCB,4A07095C571E904469CAC8A51AE724BB
SRR6122830,2017-10-02 15:31:17,2017-10-02 15:19:33,61123644,11670852103,61123644,190,8044,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122830/SRR6122830.sralite.1,SRX3235489,CM_S_558,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559288,SAMN07714073,simple,3880,Medicago truncatula,CM_S_558,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,68277728C45AD96E07A54291CE338176,53921A88FB077DD11A6ACBD7A830411A
SRR6122831,2017-10-02 15:43:29,2017-10-02 15:22:44,64709820,12271412843,64709820,189,8450,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/122/SRR6122831.sralite.1,SRX3235488,CM_S_559,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559286,SAMN07714074,simple,3880,Medicago truncatula,CM_S_559,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,EF28063456DB6FBA3495DFD06916C716,6E6F60CE332AE84605B897B6C020DC98
SRR6122834,2017-10-02 15:31:17,2017-10-02 15:21:08,77754338,14788249327,77754338,190,10113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122834/SRR6122834.sralite.1,SRX3235485,CM_S_560,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559283,SAMN07714075,simple,3880,Medicago truncatula,CM_S_560,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,3DA3C6081C42AA9008DC93140993AE0E,C5AA2F551037D80C829E1F9772758114
SRR6122835,2017-10-02 15:31:17,2017-10-02 15:25:43,67196677,12763884264,67196677,189,8653,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/122/SRR6122835/SRR6122835.sralite.1,SRX3235484,CM_S_567,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP119203,PRJNA412415,,412415,SRS2559282,SAMN07714076,simple,3880,Medicago truncatula,CM_S_567,,,,,,,no,,,,,NUZHDIN LAB - UNIVERSITY OF SOUTHERN CALIFORNIA,SRA616160,,public,40C0B7AAD51BB38CDBD006EB3AAB831E,20925FEA6D9328703B2BD62E206FFC3E
SRR4002113,2018-01-12 14:08:34,2016-08-12 13:23:44,168676293,7558242743,0,44,2341,MedtrA17_4.0,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR004/002/SRR4002113.sralite.1,SRX2002367,1,Bisulfite-Seq,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP080970,PRJNA337769,,337769,SRS1602521,SAMN05513456,simple,3880,Medicago truncatula,Control,,,,,,,no,,,,,SULTAN QABOOS UNIVERSITY,SRA448520,,public,A2010D7492ED3AF02603920320997B60,BB672D4EA940FEEDCD8A2880F97A57E9
SRR9413713,2020-01-01 00:33:40,2019-07-27 03:22:34,2812,2725750,0,969,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413713/SRR9413713.1,SRX6179580,IT0AAAA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,6C9B3935BDA4A9FB1CE406CCFDBD167A,E3ED8AC1486DC8EC6D8AADD92E94A9BF
SRR9413714,2020-01-01 00:33:40,2019-07-27 03:22:35,3000,2821195,0,940,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413714/SRR9413714.1,SRX6179581,IT0AAAB,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,F025BD747F4B7009179BB2CC01F74965,F24C3EB0BC166771F3746CD2463155C0
SRR9413715,2020-01-01 00:33:40,2019-07-27 03:22:35,6263,6001343,0,958,146,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413715/SRR9413715.1,SRX6179582,IT0AABA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,7D5AFC7AEA8779F8102F26E0105FF600,D4A483D1B6B62D1333326D34A0809BBB
SRR9413716,2020-01-01 00:33:40,2019-07-27 03:22:34,3538,3262841,0,922,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413716/SRR9413716.1,SRX6179583,IT0AABB,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,2EA9C9702C5D2B3A026FBD0092797EED,33C6376CB8BCE29AA6C27D64C04EDDC4
SRR9413717,2020-01-01 00:33:40,2019-07-27 03:22:38,2092,1986482,0,949,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413717/SRR9413717.1,SRX6179584,IT0AACA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,35DA84EBDDC3A93762D2E4056234781C,90D74830507E96E3A21923721CD18260
SRR9413718,2020-01-01 00:33:40,2019-07-27 03:21:49,1454,1329327,0,914,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413718/SRR9413718.1,SRX6179585,IT0AACB,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,C77C52A1F352CC9AEA00999DE75B66FA,BD8ACFF33287E0A80DCCC234D0999CC0
SRR9413719,2020-01-01 00:33:40,2019-07-27 03:21:50,3165,3645272,0,1151,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413719/SRR9413719.1,SRX6179586,IT0AADA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,111AFEBB46998D21007708F549669746,1DA18BD0EED0162ABEF508E98C78050B
SRR9413720,2020-01-01 00:33:40,2019-07-27 03:21:50,2025,2108318,0,1041,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413720/SRR9413720.1,SRX6179587,IT0AADB,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,EAB91F7ACA485B4EF7DB9F914204DD3F,B8AA43C6BE047EFA6D551EAE97079CCA
SRR9413721,2020-01-01 00:33:40,2019-07-27 03:21:53,7555,7087935,0,938,183,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413721/SRR9413721.1,SRX6179588,IT0AAEA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,505F97ED3443146FEF3B3A95E5843662,377C63CDCAD40AA98B433C4F99C7FF38
SRR9413722,2020-01-01 00:33:40,2019-07-27 03:21:54,1370,1170412,0,854,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413722/SRR9413722.1,SRX6179589,IT0AAEB,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,2806EE4E4DE65007E7566663F45F8BB7,2D75222F6E0B747E9E2648B9BEDD3F3B
SRR9413723,2020-01-01 00:33:40,2019-07-27 03:21:55,3234,3000175,0,927,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413723/SRR9413723.1,SRX6179590,IT0AAFA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,343BD6AB03FA6E5B2C5867912D402774,6B10F5FBFA28E0D31F09F8659535A9B5
SRR9413724,2020-01-01 00:33:40,2019-07-27 03:21:54,3256,2939535,0,902,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413724/SRR9413724.1,SRX6179591,IT0AAGA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,D461CCDF5434D4C96E69C1914913495E,F03A039D907D02F7E3210E0B485FCE39
SRR9413725,2020-01-01 00:33:40,2019-07-27 03:21:56,1953,1816590,0,930,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413725/SRR9413725.1,SRX6179592,IT0AAHA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,9A0CC91EBAB7869CA0AAC1931FA1E6AB,DBE27971D26E7FCC2FB5163D4D20A422
SRR9413726,2020-01-01 00:33:40,2019-07-27 03:21:57,1905,1764100,0,926,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413726/SRR9413726.1,SRX6179593,IT0AAIA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,F919EBE103507A27D86577A0BCF53D46,A98CD61A7777360C3548A3AA5C717A13
SRR9413727,2020-01-01 00:33:40,2019-07-27 03:21:58,2177,2021702,0,928,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413727/SRR9413727.1,SRX6179594,IT0AAKA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,3F0DA8D72C527416F73BEA57FA65BDD0,C5CF7DE0953B5464F3DCE1ED18F497F3
SRR9413728,2020-01-01 00:33:40,2019-07-27 03:21:58,2174,2073676,0,953,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413728/SRR9413728.1,SRX6179595,IT0AALA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,A3F632DA0479C16374054E29AE0E84F5,CD9E1052991308D6FBA048F852459B3E
SRR9413729,2020-01-01 00:33:40,2019-07-27 03:22:01,2201,2263920,0,1028,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413729/SRR9413729.1,SRX6179596,IT0AANA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,6622EE33AEE022A437D8CB309844D0B7,A5D21D013330F514958328A746A536E8
SRR9413730,2020-01-01 00:33:40,2019-07-27 03:22:02,2107,1891136,0,897,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413730/SRR9413730.1,SRX6179597,IT0AAQA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,16AB15070C0913BA51F02F4CA96D57BF,05254371F27E85325BCB837D196FBF9D
SRR9413731,2020-01-01 00:33:40,2019-07-27 03:22:02,1922,2658881,0,1383,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9413/SRR9413731/SRR9413731.1,SRX6179598,IT0AARA,CLONE,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202490,,,0,SRS5003561,SAMN12110785,simple,3880,Medicago truncatula,GSC MEDICAGO TRUNCATULA,,,,,,,no,,,,,GSC,SRA902818,,public,E8936F53197140807B45394A54C1E06D,C66C615E410FB920B7ADD4532618EAAD
