run	replicate	layout	genome	ploidy	taxonKeys
SRR11622708	SAMN14752159	PE	populus_deltoides	4	3040232
SRR11622709	SAMN14752158	PE	populus_deltoides	4	3040232
SRR11622756	SAMN14752116	PE	populus_deltoides	4	3040232
SRR11622739	SAMN14752131	PE	populus_deltoides	4	3040232
SRR11622757	SAMN14752115	PE	populus_deltoides	4	3040232
SRR11622733	SAMN14752137	PE	populus_deltoides	4	3040232
SRR11622693	SAMN14752173	PE	populus_deltoides	4	3040232
SRR11622736	SAMN14752134	PE	populus_deltoides	4	3040232
SRR11622738	SAMN14752132	PE	populus_deltoides	4	3040232
SRR11622692	SAMN14752174	PE	populus_deltoides	4	3040232
SRR11622737	SAMN14752133	PE	populus_deltoides	4	3040232
SRR11622746	SAMN14752125	PE	populus_deltoides	4	3040232
SRR11622685	SAMN14752180	PE	populus_deltoides	4	3040232
SRR11622684	SAMN14752181	PE	populus_deltoides	4	3040232
SRR11622683	SAMN14752182	PE	populus_deltoides	4	3040232
SRR11622691	SAMN14752175	PE	populus_deltoides	4	3040232
SRR11622690	SAMN14752176	PE	populus_deltoides	4	3040232
SRR11622700	SAMN14752167	PE	populus_deltoides	4	3040232
SRR11622734	SAMN14752136	PE	populus_deltoides	4	3040232
SRR11622689	SAMN14752177	PE	populus_deltoides	4	3040232
SRR11622731	SAMN14752138	PE	populus_deltoides	4	3040232
SRR11622777	SAMN14752088	PE	populus_deltoides	4	3040232
SRR11622730	SAMN14752139	PE	populus_deltoides	4	3040232
SRR11622735	SAMN14752135	PE	populus_deltoides	4	3040232
SRR11622687	SAMN14752178	PE	populus_deltoides	4	3040232
SRR11622686	SAMN14752179	PE	populus_deltoides	4	3040232
SRR11622776	SAMN14752089	PE	populus_deltoides	4	3040232
SRR11622765	SAMN14752090	PE	populus_deltoides	4	3040232
SRR11622729	SAMN14752140	PE	populus_deltoides	4	3040232
SRR11622728	SAMN14752141	PE	populus_deltoides	4	3040232
SRR11622754	SAMN14752091	PE	populus_deltoides	4	3040232
SRR11622727	SAMN14752142	PE	populus_deltoides	4	3040232
SRR11622743	SAMN14752092	PE	populus_deltoides	4	3040232
SRR11622732	SAMN14752093	PE	populus_deltoides	4	3040232
SRR11622726	SAMN14752143	PE	populus_deltoides	4	3040232
SRR11622721	SAMN14752094	PE	populus_deltoides	4	3040232
SRR11622725	SAMN14752144	PE	populus_deltoides	4	3040232
SRR11622710	SAMN14752095	PE	populus_deltoides	4	3040232
SRR11622747	SAMN14752124	PE	populus_deltoides	4	3040232
SRR11622724	SAMN14752145	PE	populus_deltoides	4	3040232
SRR11622699	SAMN14752096	PE	populus_deltoides	4	3040232
SRR11622723	SAMN14752146	PE	populus_deltoides	4	3040232
SRR11622698	SAMN14752168	PE	populus_deltoides	4	3040232
SRR11622697	SAMN14752169	PE	populus_deltoides	4	3040232
SRR11622688	SAMN14752097	PE	populus_deltoides	4	3040232
SRR11622755	SAMN14752117	PE	populus_deltoides	4	3040232
SRR11622722	SAMN14752147	PE	populus_deltoides	4	3040232
SRR11622775	SAMN14752098	PE	populus_deltoides	4	3040232
SRR11622720	SAMN14752148	PE	populus_deltoides	4	3040232
SRR11622774	SAMN14752099	PE	populus_deltoides	4	3040232
SRR11622719	SAMN14752149	PE	populus_deltoides	4	3040232
SRR11622773	SAMN14752100	PE	populus_deltoides	4	3040232
SRR11622772	SAMN14752101	PE	populus_deltoides	4	3040232
SRR11622718	SAMN14752150	PE	populus_deltoides	4	3040232
SRR11622717	SAMN14752151	PE	populus_deltoides	4	3040232
SRR11622771	SAMN14752102	PE	populus_deltoides	4	3040232
SRR11622770	SAMN14752103	PE	populus_deltoides	4	3040232
SRR11622745	SAMN14752126	PE	populus_deltoides	4	3040232
SRR11622696	SAMN14752170	PE	populus_deltoides	4	3040232
SRR11622769	SAMN14752104	PE	populus_deltoides	4	3040232
SRR11622744	SAMN14752127	PE	populus_deltoides	4	3040232
SRR11622716	SAMN14752152	PE	populus_deltoides	4	3040232
SRR11622715	SAMN14752153	PE	populus_deltoides	4	3040232
SRR11622768	SAMN14752105	PE	populus_deltoides	4	3040232
SRR11622767	SAMN14752106	PE	populus_deltoides	4	3040232
SRR11622714	SAMN14752154	PE	populus_deltoides	4	3040232
SRR11622742	SAMN14752128	PE	populus_deltoides	4	3040232
SRR11622695	SAMN14752171	PE	populus_deltoides	4	3040232
SRR11622766	SAMN14752107	PE	populus_deltoides	4	3040232
SRR11622764	SAMN14752108	PE	populus_deltoides	4	3040232
SRR11622763	SAMN14752109	PE	populus_deltoides	4	3040232
SRR11622713	SAMN14752155	PE	populus_deltoides	4	3040232
SRR11622741	SAMN14752129	PE	populus_deltoides	4	3040232
SRR11622694	SAMN14752172	PE	populus_deltoides	4	3040232
SRR11622712	SAMN14752156	PE	populus_deltoides	4	3040232
SRR11622740	SAMN14752130	PE	populus_deltoides	4	3040232
SRR11622711	SAMN14752157	PE	populus_deltoides	4	3040232
SRR11622762	SAMN14752110	PE	populus_deltoides	4	3040232
SRR11622761	SAMN14752111	PE	populus_deltoides	4	3040232
SRR11622760	SAMN14752112	PE	populus_deltoides	4	3040232
