run	replicate	layout	genome	ploidy	taxonKeys
SRR18475700	SAMN26582277	PE	beta_vulgaris	2	8372932 7657202
SRR18475699	SAMN26582278	PE	beta_vulgaris	2	8372932 7657202
SRR18475698	SAMN26582279	PE	beta_vulgaris	2	8372932 7657202
SRR18475696	SAMN26582280	PE	beta_vulgaris	2	8372932 7657202
SRR18475695	SAMN26582281	PE	beta_vulgaris	2	8372932 7657202
SRR18475694	SAMN26582282	PE	beta_vulgaris	2	8372932 7657202
SRR18475693	SAMN26582283	PE	beta_vulgaris	2	8372932 7657202
SRR18475692	SAMN26582284	PE	beta_vulgaris	2	8372932 7657202
SRR18475691	SAMN26582285	PE	beta_vulgaris	2	8372932 7657202
SRR18475690	SAMN26582286	PE	beta_vulgaris	2	8372932 7657202
SRR18475689	SAMN26582287	PE	beta_vulgaris	2	8372932 7657202
SRR18475688	SAMN26582288	PE	beta_vulgaris	2	8372932 7657202
SRR18475687	SAMN26582289	PE	beta_vulgaris	2	8372932 7657202
SRR18475685	SAMN26582290	PE	beta_vulgaris	2	8372932 7657202
SRR18475684	SAMN26582291	PE	beta_vulgaris	2	8372932 7657202
SRR18475683	SAMN26582292	PE	beta_vulgaris	2	8372932 7657202
SRR18475682	SAMN26582293	PE	beta_vulgaris	2	8372932 7657202
SRR18475681	SAMN26582294	PE	beta_vulgaris	2	8372932 7657202
SRR18475680	SAMN26582295	PE	beta_vulgaris	2	8372932 7657202
SRR18475679	SAMN26582296	PE	beta_vulgaris	2	8372932 7657202
SRR18475678	SAMN26582297	PE	beta_vulgaris	2	8372932 7657202
SRR18475677	SAMN26582298	PE	beta_vulgaris	2	8372932 7657202
SRR18475676	SAMN26582299	PE	beta_vulgaris	2	8372932 7657202
SRR18475674	SAMN26582300	PE	beta_vulgaris	2	8372932 7657202
SRR18475673	SAMN26582301	PE	beta_vulgaris	2	8372932 7657202
SRR18475576	SAMN26582302	PE	beta_vulgaris	2	8372932 7657202
SRR18475575	SAMN26582303	PE	beta_vulgaris	2	8372932 7657202
SRR18475574	SAMN26582304	PE	beta_vulgaris	2	8372932 7657202
SRR18475573	SAMN26582599	PE	beta_vulgaris	2	8372932 7657202
SRR18475572	SAMN26582305	PE	beta_vulgaris	2	8372932 7657202
SRR18475571	SAMN26582306	PE	beta_vulgaris	2	8372932 7657202
SRR18475570	SAMN26582307	PE	beta_vulgaris	2	8372932 7657202
SRR18475569	SAMN26582308	PE	beta_vulgaris	2	8372932 7657202
SRR18475567	SAMN26582309	PE	beta_vulgaris	2	8372932 7657202
SRR18475566	SAMN26582310	PE	beta_vulgaris	2	8372932 7657202
SRR18475565	SAMN26582311	PE	beta_vulgaris	2	8372932 7657202
SRR18475564	SAMN26582312	PE	beta_vulgaris	2	8372932 7657202
SRR18475563	SAMN26582313	PE	beta_vulgaris	2	8372932 7657202
SRR18475562	SAMN26582314	PE	beta_vulgaris	2	8372932 7657202
SRR18475561	SAMN26582315	PE	beta_vulgaris	2	8372932 7657202
SRR18475560	SAMN26582316	PE	beta_vulgaris	2	8372932 7657202
SRR18475559	SAMN26582317	PE	beta_vulgaris	2	8372932 7657202
SRR18475558	SAMN26582318	PE	beta_vulgaris	2	8372932 7657202
SRR18475556	SAMN26582319	PE	beta_vulgaris	2	8372932 7657202
SRR18475555	SAMN26582320	PE	beta_vulgaris	2	8372932 7657202
SRR18475554	SAMN26582321	PE	beta_vulgaris	2	8372932 7657202
SRR18475553	SAMN26582322	PE	beta_vulgaris	2	8372932 7657202
SRR18475552	SAMN26582323	PE	beta_vulgaris	2	8372932 7657202
SRR18475551	SAMN26582324	PE	beta_vulgaris	2	8372932 7657202
SRR18475550	SAMN26582581	PE	beta_vulgaris	2	8372932 7657202
SRR18475549	SAMN26582325	PE	beta_vulgaris	2	8372932 7657202
SRR18475548	SAMN26582326	PE	beta_vulgaris	2	8372932 7657202
SRR18475547	SAMN26582327	PE	beta_vulgaris	2	8372932 7657202
SRR18475545	SAMN26582328	PE	beta_vulgaris	2	8372932 7657202
SRR18475512	SAMN26582329	PE	beta_vulgaris	2	8372932 7657202
SRR18475511	SAMN26582330	PE	beta_vulgaris	2	8372932 7657202
SRR18475510	SAMN26582331	PE	beta_vulgaris	2	8372932 7657202
SRR18475509	SAMN26582332	PE	beta_vulgaris	2	8372932 7657202
SRR18475508	SAMN26582333	PE	beta_vulgaris	2	8372932 7657202
SRR18475507	SAMN26582334	PE	beta_vulgaris	2	8372932 7657202
SRR18475506	SAMN26582335	PE	beta_vulgaris	2	8372932 7657202
SRR18475505	SAMN26582336	PE	beta_vulgaris	2	8372932 7657202
SRR18475504	SAMN26582337	PE	beta_vulgaris	2	8372932 7657202
SRR18475502	SAMN26582338	PE	beta_vulgaris	2	8372932 7657202
SRR18475501	SAMN26582339	PE	beta_vulgaris	2	8372932 7657202
SRR18475500	SAMN26582340	PE	beta_vulgaris	2	8372932 7657202
SRR18475499	SAMN26582341	PE	beta_vulgaris	2	8372932 7657202
SRR18475498	SAMN26582342	PE	beta_vulgaris	2	8372932 7657202
SRR18475497	SAMN26582343	PE	beta_vulgaris	2	8372932 7657202
SRR18475496	SAMN26582344	PE	beta_vulgaris	2	8372932 7657202
SRR18475495	SAMN26582345	PE	beta_vulgaris	2	8372932 7657202
SRR18475494	SAMN26582346	PE	beta_vulgaris	2	8372932 7657202
SRR18475493	SAMN26582347	PE	beta_vulgaris	2	8372932 7657202
SRR18475491	SAMN26582348	PE	beta_vulgaris	2	8372932 7657202
SRR18475490	SAMN26582349	PE	beta_vulgaris	2	8372932 7657202
SRR18475489	SAMN26582350	PE	beta_vulgaris	2	8372932 7657202
SRR18475488	SAMN26582351	PE	beta_vulgaris	2	8372932 7657202
SRR18475487	SAMN26582352	PE	beta_vulgaris	2	8372932 7657202
SRR18475486	SAMN26582353	PE	beta_vulgaris	2	8372932 7657202
SRR18475485	SAMN26582354	PE	beta_vulgaris	2	8372932 7657202
SRR18475484	SAMN26582355	PE	beta_vulgaris	2	8372932 7657202
SRR18475483	SAMN26582356	PE	beta_vulgaris	2	8372932 7657202
SRR18475482	SAMN26582357	PE	beta_vulgaris	2	8372932 7657202
SRR18475672	SAMN26582358	PE	beta_vulgaris	2	8372932 7657202
SRR18475671	SAMN26582359	PE	beta_vulgaris	2	8372932 7657202
SRR18475670	SAMN26582360	PE	beta_vulgaris	2	8372932 7657202
SRR18475669	SAMN26582361	PE	beta_vulgaris	2	8372932 7657202
SRR18475668	SAMN26582362	PE	beta_vulgaris	2	8372932 7657202
SRR18475667	SAMN26582363	PE	beta_vulgaris	2	8372932 7657202
SRR18475666	SAMN26582364	PE	beta_vulgaris	2	8372932 7657202
SRR18475665	SAMN26582365	PE	beta_vulgaris	2	8372932 7657202
SRR18475664	SAMN26582366	PE	beta_vulgaris	2	8372932 7657202
SRR18475663	SAMN26582594	PE	beta_vulgaris	2	8372932 7657202
SRR18475660	SAMN26582367	PE	beta_vulgaris	2	8372932 7657202
SRR18475659	SAMN26582368	PE	beta_vulgaris	2	8372932 7657202
SRR18475658	SAMN26582369	PE	beta_vulgaris	2	8372932 7657202
SRR18475657	SAMN26582370	PE	beta_vulgaris	2	8372932 7657202
SRR18475656	SAMN26582371	PE	beta_vulgaris	2	8372932 7657202
SRR18475655	SAMN26582372	PE	beta_vulgaris	2	8372932 7657202
SRR18475654	SAMN26582373	PE	beta_vulgaris	2	8372932 7657202
SRR18475653	SAMN26582374	PE	beta_vulgaris	2	8372932 7657202
SRR18475652	SAMN26582375	PE	beta_vulgaris	2	8372932 7657202
SRR18475651	SAMN26582376	PE	beta_vulgaris	2	8372932 7657202
SRR18475649	SAMN26582377	PE	beta_vulgaris	2	8372932 7657202
SRR18475648	SAMN26582582	PE	beta_vulgaris	2	8372932 7657202
SRR18475647	SAMN26582378	PE	beta_vulgaris	2	8372932 7657202
SRR18475646	SAMN26582379	PE	beta_vulgaris	2	8372932 7657202
SRR18475645	SAMN26582380	PE	beta_vulgaris	2	8372932 7657202
SRR18475644	SAMN26582381	PE	beta_vulgaris	2	8372932 7657202
SRR18475643	SAMN26582382	PE	beta_vulgaris	2	8372932 7657202
SRR18475642	SAMN26582383	PE	beta_vulgaris	2	8372932 7657202
SRR18475641	SAMN26582384	PE	beta_vulgaris	2	8372932 7657202
SRR18475544	SAMN26582385	PE	beta_vulgaris	2	8372932 7657202
SRR18475542	SAMN26582596	PE	beta_vulgaris	2	8372932 7657202
SRR18475541	SAMN26582386	PE	beta_vulgaris	2	8372932 7657202
SRR18475540	SAMN26582387	PE	beta_vulgaris	2	8372932 7657202
SRR18475539	SAMN26582388	PE	beta_vulgaris	2	8372932 7657202
SRR18475538	SAMN26582389	PE	beta_vulgaris	2	8372932 7657202
SRR18475537	SAMN26582390	PE	beta_vulgaris	2	8372932 7657202
SRR18475536	SAMN26582583	PE	beta_vulgaris	2	8372932 7657202
SRR18475535	SAMN26582391	PE	beta_vulgaris	2	8372932 7657202
SRR18475534	SAMN26582392	PE	beta_vulgaris	2	8372932 7657202
SRR18475533	SAMN26582393	PE	beta_vulgaris	2	8372932 7657202
SRR18475531	SAMN26582394	PE	beta_vulgaris	2	8372932 7657202
SRR18475530	SAMN26582395	PE	beta_vulgaris	2	8372932 7657202
SRR18475529	SAMN26582396	PE	beta_vulgaris	2	8372932 7657202
SRR18475528	SAMN26582397	PE	beta_vulgaris	2	8372932 7657202
SRR18475527	SAMN26582398	PE	beta_vulgaris	2	8372932 7657202
SRR18475526	SAMN26582399	PE	beta_vulgaris	2	8372932 7657202
SRR18475525	SAMN26582400	PE	beta_vulgaris	2	8372932 7657202
SRR18475524	SAMN26582401	PE	beta_vulgaris	2	8372932 7657202
SRR18475523	SAMN26582402	PE	beta_vulgaris	2	8372932 7657202
SRR18475522	SAMN26582403	PE	beta_vulgaris	2	8372932 7657202
SRR18475520	SAMN26582593	PE	beta_vulgaris	2	8372932 7657202
SRR18475519	SAMN26582404	PE	beta_vulgaris	2	8372932 7657202
SRR18475518	SAMN26582405	PE	beta_vulgaris	2	8372932 7657202
SRR18475517	SAMN26582584	PE	beta_vulgaris	2	8372932 7657202
SRR18475516	SAMN26582406	PE	beta_vulgaris	2	8372932 7657202
SRR18475515	SAMN26582407	PE	beta_vulgaris	2	8372932 7657202
SRR18475514	SAMN26582408	PE	beta_vulgaris	2	8372932 7657202
SRR18475513	SAMN26582409	PE	beta_vulgaris	2	8372932 7657202
SRR18475448	SAMN26582410	PE	beta_vulgaris	2	8372932 7657202
SRR18475447	SAMN26582411	PE	beta_vulgaris	2	8372932 7657202
SRR18475445	SAMN26582412	PE	beta_vulgaris	2	8372932 7657202
SRR18475444	SAMN26582413	PE	beta_vulgaris	2	8372932 7657202
SRR18475443	SAMN26582414	PE	beta_vulgaris	2	8372932 7657202
SRR18475442	SAMN26582415	PE	beta_vulgaris	2	8372932 7657202
SRR18475441	SAMN26582416	PE	beta_vulgaris	2	8372932 7657202
SRR18475440	SAMN26582417	PE	beta_vulgaris	2	8372932 7657202
SRR18475439	SAMN26582418	PE	beta_vulgaris	2	8372932 7657202
SRR18475438	SAMN26582419	PE	beta_vulgaris	2	8372932 7657202
SRR18475437	SAMN26582420	PE	beta_vulgaris	2	8372932 7657202
SRR18475436	SAMN26582421	PE	beta_vulgaris	2	8372932 7657202
SRR18475434	SAMN26582422	PE	beta_vulgaris	2	8372932 7657202
SRR18475433	SAMN26582423	PE	beta_vulgaris	2	8372932 7657202
SRR18475432	SAMN26582424	PE	beta_vulgaris	2	8372932 7657202
SRR18475431	SAMN26582425	PE	beta_vulgaris	2	8372932 7657202
SRR18475430	SAMN26582426	PE	beta_vulgaris	2	8372932 7657202
SRR18475429	SAMN26582427	PE	beta_vulgaris	2	8372932 7657202
SRR18475428	SAMN26582428	PE	beta_vulgaris	2	8372932 7657202
SRR18475427	SAMN26582429	PE	beta_vulgaris	2	8372932 7657202
SRR18475426	SAMN26582430	PE	beta_vulgaris	2	8372932 7657202
SRR18475425	SAMN26582431	PE	beta_vulgaris	2	8372932 7657202
SRR18475423	SAMN26582432	PE	beta_vulgaris	2	8372932 7657202
SRR18475422	SAMN26582433	PE	beta_vulgaris	2	8372932 7657202
SRR18475421	SAMN26582434	PE	beta_vulgaris	2	8372932 7657202
SRR18475420	SAMN26582435	PE	beta_vulgaris	2	8372932 7657202
SRR18475419	SAMN26582436	PE	beta_vulgaris	2	8372932 7657202
SRR18475418	SAMN26582437	PE	beta_vulgaris	2	8372932 7657202
SRR18475417	SAMN26582438	PE	beta_vulgaris	2	8372932 7657202
SRR18475416	SAMN26582439	PE	beta_vulgaris	2	8372932 7657202
SRR18475415	SAMN26582440	PE	beta_vulgaris	2	8372932 7657202
SRR18475414	SAMN26582441	PE	beta_vulgaris	2	8372932 7657202
SRR18475412	SAMN26582442	PE	beta_vulgaris	2	8372932 7657202
SRR18475411	SAMN26582443	PE	beta_vulgaris	2	8372932 7657202
SRR18475410	SAMN26582444	PE	beta_vulgaris	2	8372932 7657202
SRR18475409	SAMN26582445	PE	beta_vulgaris	2	8372932 7657202
SRR18475408	SAMN26582597	PE	beta_vulgaris	2	8372932 7657202
SRR18475407	SAMN26582446	PE	beta_vulgaris	2	8372932 7657202
SRR18475406	SAMN26582447	PE	beta_vulgaris	2	8372932 7657202
SRR18475405	SAMN26582585	PE	beta_vulgaris	2	8372932 7657202
SRR18475404	SAMN26582448	PE	beta_vulgaris	2	8372932 7657202
SRR18475403	SAMN26582449	PE	beta_vulgaris	2	8372932 7657202
SRR18475401	SAMN26582450	PE	beta_vulgaris	2	8372932 7657202
SRR18475400	SAMN26582451	PE	beta_vulgaris	2	8372932 7657202
SRR18475399	SAMN26582452	PE	beta_vulgaris	2	8372932 7657202
SRR18475398	SAMN26582586	PE	beta_vulgaris	2	8372932 7657202
SRR18475397	SAMN26582453	PE	beta_vulgaris	2	8372932 7657202
SRR18475396	SAMN26582454	PE	beta_vulgaris	2	8372932 7657202
SRR18475395	SAMN26582455	PE	beta_vulgaris	2	8372932 7657202
SRR18475394	SAMN26582456	PE	beta_vulgaris	2	8372932 7657202
SRR18475393	SAMN26582457	PE	beta_vulgaris	2	8372932 7657202
SRR18475392	SAMN26582587	PE	beta_vulgaris	2	8372932 7657202
SRR18475389	SAMN26582458	PE	beta_vulgaris	2	8372932 7657202
SRR18475388	SAMN26582459	PE	beta_vulgaris	2	8372932 7657202
SRR18475387	SAMN26582460	PE	beta_vulgaris	2	8372932 7657202
SRR18475386	SAMN26582461	PE	beta_vulgaris	2	8372932 7657202
SRR18475385	SAMN26582462	PE	beta_vulgaris	2	8372932 7657202
SRR18475384	SAMN26582463	PE	beta_vulgaris	2	8372932 7657202
SRR18475383	SAMN26582464	PE	beta_vulgaris	2	8372932 7657202
SRR18475382	SAMN26582465	PE	beta_vulgaris	2	8372932 7657202
SRR18475381	SAMN26582466	PE	beta_vulgaris	2	8372932 7657202
SRR18475380	SAMN26582467	PE	beta_vulgaris	2	8372932 7657202
SRR18475378	SAMN26582468	PE	beta_vulgaris	2	8372932 7657202
SRR18475377	SAMN26582588	PE	beta_vulgaris	2	8372932 7657202
SRR18475376	SAMN26582469	PE	beta_vulgaris	2	8372932 7657202
SRR18475375	SAMN26582470	PE	beta_vulgaris	2	8372932 7657202
SRR18475374	SAMN26582471	PE	beta_vulgaris	2	8372932 7657202
SRR18475373	SAMN26582472	PE	beta_vulgaris	2	8372932 7657202
SRR18475372	SAMN26582473	PE	beta_vulgaris	2	8372932 7657202
SRR18475371	SAMN26582595	PE	beta_vulgaris	2	8372932 7657202
SRR18475370	SAMN26582474	PE	beta_vulgaris	2	8372932 7657202
SRR18475369	SAMN26582475	PE	beta_vulgaris	2	8372932 7657202
SRR18475367	SAMN26582589	PE	beta_vulgaris	2	8372932 7657202
SRR18475366	SAMN26582476	PE	beta_vulgaris	2	8372932 7657202
SRR18475365	SAMN26582590	PE	beta_vulgaris	2	8372932 7657202
SRR18475364	SAMN26582477	PE	beta_vulgaris	2	8372932 7657202
SRR18475363	SAMN26582592	PE	beta_vulgaris	2	8372932 7657202
SRR18475362	SAMN26582478	PE	beta_vulgaris	2	8372932 7657202
SRR18475361	SAMN26582479	PE	beta_vulgaris	2	8372932 7657202
SRR18475360	SAMN26582480	PE	beta_vulgaris	2	8372932 7657202
SRR18475359	SAMN26582481	PE	beta_vulgaris	2	8372932 7657202
SRR18475358	SAMN26582482	PE	beta_vulgaris	2	8372932 7657202
SRR18475356	SAMN26582483	PE	beta_vulgaris	2	8372932 7657202
SRR18475355	SAMN26582484	PE	beta_vulgaris	2	8372932 7657202
SRR18475354	SAMN26582485	PE	beta_vulgaris	2	8372932 7657202
SRR18475353	SAMN26582486	PE	beta_vulgaris	2	8372932 7657202
SRR18475480	SAMN26582487	PE	beta_vulgaris	2	8372932 7657202
SRR18475479	SAMN26582488	PE	beta_vulgaris	2	8372932 7657202
SRR18475478	SAMN26582489	PE	beta_vulgaris	2	8372932 7657202
SRR18475477	SAMN26582490	PE	beta_vulgaris	2	8372932 7657202
SRR18475476	SAMN26582491	PE	beta_vulgaris	2	8372932 7657202
SRR18475475	SAMN26582492	PE	beta_vulgaris	2	8372932 7657202
SRR18475473	SAMN26582493	PE	beta_vulgaris	2	8372932 7657202
SRR18475472	SAMN26582494	PE	beta_vulgaris	2	8372932 7657202
SRR18475471	SAMN26582495	PE	beta_vulgaris	2	8372932 7657202
SRR18475470	SAMN26582496	PE	beta_vulgaris	2	8372932 7657202
SRR18475469	SAMN26582497	PE	beta_vulgaris	2	8372932 7657202
SRR18475467	SAMN26582499	PE	beta_vulgaris	2	8372932 7657202
SRR18475466	SAMN26582500	PE	beta_vulgaris	2	8372932 7657202
SRR18475465	SAMN26582501	PE	beta_vulgaris	2	8372932 7657202
SRR18475464	SAMN26582502	PE	beta_vulgaris	2	8372932 7657202
SRR18475462	SAMN26582503	PE	beta_vulgaris	2	8372932 7657202
SRR18475461	SAMN26582504	PE	beta_vulgaris	2	8372932 7657202
SRR18475460	SAMN26582505	PE	beta_vulgaris	2	8372932 7657202
SRR18475459	SAMN26582506	PE	beta_vulgaris	2	8372932 7657202
SRR18475458	SAMN26582507	PE	beta_vulgaris	2	8372932 7657202
SRR18475457	SAMN26582508	PE	beta_vulgaris	2	8372932 7657202
SRR18475456	SAMN26582509	PE	beta_vulgaris	2	8372932 7657202
SRR18475455	SAMN26582510	PE	beta_vulgaris	2	8372932 7657202
SRR18475454	SAMN26582579	PE	beta_vulgaris	2	8372932 7657202
SRR18475453	SAMN26582580	PE	beta_vulgaris	2	8372932 7657202
SRR18475451	SAMN26582511	PE	beta_vulgaris	2	8372932 7657202
SRR18475450	SAMN26582512	PE	beta_vulgaris	2	8372932 7657202
SRR18475449	SAMN26582513	PE	beta_vulgaris	2	8372932 7657202
SRR18475352	SAMN26582514	PE	beta_vulgaris	2	8372932 7657202
SRR18475351	SAMN26582515	PE	beta_vulgaris	2	8372932 7657202
SRR18475350	SAMN26582516	PE	beta_vulgaris	2	8372932 7657202
SRR18475349	SAMN26582517	PE	beta_vulgaris	2	8372932 7657202
SRR18475348	SAMN26582518	PE	beta_vulgaris	2	8372932 7657202
SRR18475347	SAMN26582519	PE	beta_vulgaris	2	8372932 7657202
SRR18475346	SAMN26582520	PE	beta_vulgaris	2	8372932 7657202
SRR18475344	SAMN26582521	PE	beta_vulgaris	2	8372932 7657202
SRR18475343	SAMN26582522	PE	beta_vulgaris	2	8372932 7657202
SRR18475342	SAMN26582523	PE	beta_vulgaris	2	8372932 7657202
SRR18475341	SAMN26582524	PE	beta_vulgaris	2	8372932 7657202
SRR18475340	SAMN26582525	PE	beta_vulgaris	2	8372932 7657202
SRR18475339	SAMN26582526	PE	beta_vulgaris	2	8372932 7657202
SRR18475338	SAMN26582527	PE	beta_vulgaris	2	8372932 7657202
SRR18475337	SAMN26582528	PE	beta_vulgaris	2	8372932 7657202
SRR18475336	SAMN26582529	PE	beta_vulgaris	2	8372932 7657202
SRR18475335	SAMN26582530	PE	beta_vulgaris	2	8372932 7657202
SRR18475333	SAMN26582531	PE	beta_vulgaris	2	8372932 7657202
SRR18475332	SAMN26582532	PE	beta_vulgaris	2	8372932 7657202
SRR18475331	SAMN26582533	PE	beta_vulgaris	2	8372932 7657202
SRR18475330	SAMN26582534	PE	beta_vulgaris	2	8372932 7657202
SRR18475329	SAMN26582535	PE	beta_vulgaris	2	8372932 7657202
SRR18475328	SAMN26582536	PE	beta_vulgaris	2	8372932 7657202
SRR18475327	SAMN26582537	PE	beta_vulgaris	2	8372932 7657202
SRR18475326	SAMN26582538	PE	beta_vulgaris	2	8372932 7657202
SRR18475325	SAMN26582539	PE	beta_vulgaris	2	8372932 7657202
SRR18475324	SAMN26582540	PE	beta_vulgaris	2	8372932 7657202
SRR18475322	SAMN26582541	PE	beta_vulgaris	2	8372932 7657202
SRR18475321	SAMN26582542	PE	beta_vulgaris	2	8372932 7657202
SRR18475303	SAMN26582591	PE	beta_vulgaris	2	8372932 7657202
SRR18475302	SAMN26582543	PE	beta_vulgaris	2	8372932 7657202
SRR18475301	SAMN26582544	PE	beta_vulgaris	2	8372932 7657202
SRR18475300	SAMN26582545	PE	beta_vulgaris	2	8372932 7657202
SRR18475299	SAMN26582546	PE	beta_vulgaris	2	8372932 7657202
SRR18475298	SAMN26582547	PE	beta_vulgaris	2	8372932 7657202
SRR18475297	SAMN26582548	PE	beta_vulgaris	2	8372932 7657202
SRR18475296	SAMN26582549	PE	beta_vulgaris	2	8372932 7657202
SRR18475293	SAMN26582550	PE	beta_vulgaris	2	8372932 7657202
SRR18475292	SAMN26582551	PE	beta_vulgaris	2	8372932 7657202
SRR18475291	SAMN26582552	PE	beta_vulgaris	2	8372932 7657202
SRR18475290	SAMN26582553	PE	beta_vulgaris	2	8372932 7657202
SRR18475289	SAMN26582554	PE	beta_vulgaris	2	8372932 7657202
SRR18475288	SAMN26582555	PE	beta_vulgaris	2	8372932 7657202
SRR18475287	SAMN26582556	PE	beta_vulgaris	2	8372932 7657202
SRR18475286	SAMN26582557	PE	beta_vulgaris	2	8372932 7657202
SRR18475285	SAMN26582558	PE	beta_vulgaris	2	8372932 7657202
SRR18475284	SAMN26582559	PE	beta_vulgaris	2	8372932 7657202
SRR18475282	SAMN26582560	PE	beta_vulgaris	2	8372932 7657202
SRR18475281	SAMN26582561	PE	beta_vulgaris	2	8372932 7657202
SRR18475280	SAMN26582562	PE	beta_vulgaris	2	8372932 7657202
SRR18475279	SAMN26582563	PE	beta_vulgaris	2	8372932 7657202
SRR18475278	SAMN26582564	PE	beta_vulgaris	2	8372932 7657202
SRR18475277	SAMN26582565	PE	beta_vulgaris	2	8372932 7657202
SRR18475276	SAMN26582566	PE	beta_vulgaris	2	8372932 7657202
SRR18475275	SAMN26582567	PE	beta_vulgaris	2	8372932 7657202
SRR18475274	SAMN26582568	PE	beta_vulgaris	2	8372932 7657202
SRR18475273	SAMN26582569	PE	beta_vulgaris	2	8372932 7657202
SRR18475271	SAMN26582570	PE	beta_vulgaris	2	8372932 7657202
SRR18475270	SAMN26582571	PE	beta_vulgaris	2	8372932 7657202
SRR18475707	SAMN26582243	PE	beta_vulgaris	2	8372932 7657202
SRR18475269	SAMN26582572	PE	beta_vulgaris	2	8372932 7657202
SRR18475268	SAMN26582573	PE	beta_vulgaris	2	8372932 7657202
SRR18475267	SAMN26582574	PE	beta_vulgaris	2	8372932 7657202
SRR18475266	SAMN26582575	PE	beta_vulgaris	2	8372932 7657202
SRR18475265	SAMN26582576	PE	beta_vulgaris	2	8372932 7657202
SRR18475264	SAMN26582577	PE	beta_vulgaris	2	8372932 7657202
SRR18475263	SAMN26582578	PE	beta_vulgaris	2	8372932 7657202
