run	replicate	layout	genome	ploidy	taxonKeys
SRR1946568	SAMN03327412	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946569	SAMN03327413	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945519	SAMN03326363	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945520	SAMN03326364	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945521	SAMN03326365	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945522	SAMN03326366	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945523	SAMN03326367	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945524	SAMN03326368	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945525	SAMN03326369	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945526	SAMN03326370	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945527	SAMN03326371	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945528	SAMN03326372	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945529	SAMN03326373	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945530	SAMN03326374	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945531	SAMN03326375	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945532	SAMN03326376	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945533	SAMN03326377	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945534	SAMN03326378	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945535	SAMN03326379	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945536	SAMN03326380	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945537	SAMN03326381	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945538	SAMN03326382	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945539	SAMN03326383	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945540	SAMN03326384	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945541	SAMN03326385	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945542	SAMN03326386	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945543	SAMN03326387	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945439	SAMN03326283	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945440	SAMN03326284	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945441	SAMN03326285	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945442	SAMN03326286	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945443	SAMN03326287	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945444	SAMN03326288	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945445	SAMN03326289	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945446	SAMN03326290	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945447	SAMN03326291	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945448	SAMN03326292	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945544	SAMN03326388	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945545	SAMN03326389	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945546	SAMN03326390	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945449	SAMN03326293	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945547	SAMN03326391	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945548	SAMN03326392	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945549	SAMN03326393	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945550	SAMN03326394	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945551	SAMN03326395	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945552	SAMN03326396	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945553	SAMN03326397	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945450	SAMN03326294	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945451	SAMN03326295	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945554	SAMN03326398	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945555	SAMN03326399	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945556	SAMN03326400	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945557	SAMN03326401	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945558	SAMN03326402	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945559	SAMN03326403	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945560	SAMN03326404	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945561	SAMN03326405	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945562	SAMN03326406	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945452	SAMN03326296	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945563	SAMN03326407	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945564	SAMN03326408	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945565	SAMN03326409	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945453	SAMN03326297	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945454	SAMN03326298	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945566	SAMN03326410	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945567	SAMN03326411	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945568	SAMN03326412	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945569	SAMN03326413	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945570	SAMN03326414	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945571	SAMN03326415	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945572	SAMN03326416	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945573	SAMN03326417	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945574	SAMN03326418	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945575	SAMN03326419	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945576	SAMN03326420	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945577	SAMN03326421	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945578	SAMN03326422	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945579	SAMN03326423	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945580	SAMN03326424	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945581	SAMN03326425	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945582	SAMN03326426	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945583	SAMN03326427	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945584	SAMN03326428	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945585	SAMN03326429	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945586	SAMN03326430	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945587	SAMN03326431	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945588	SAMN03326432	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945589	SAMN03326433	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945590	SAMN03326434	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945591	SAMN03326435	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945592	SAMN03326436	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945593	SAMN03326437	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945594	SAMN03326438	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945595	SAMN03326439	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945596	SAMN03326440	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945597	SAMN03326441	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945598	SAMN03326442	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945599	SAMN03326443	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945600	SAMN03326444	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945601	SAMN03326445	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945602	SAMN03326446	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945603	SAMN03326447	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945604	SAMN03326448	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945605	SAMN03326449	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945606	SAMN03326450	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945607	SAMN03326451	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945608	SAMN03326452	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945609	SAMN03326453	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945610	SAMN03326454	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945611	SAMN03326455	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945612	SAMN03326456	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945613	SAMN03326457	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945614	SAMN03326458	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945615	SAMN03326459	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945616	SAMN03326460	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945617	SAMN03326461	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945618	SAMN03326462	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945619	SAMN03326463	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945620	SAMN03326464	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945621	SAMN03326465	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945622	SAMN03326466	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945623	SAMN03326467	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945624	SAMN03326468	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945625	SAMN03326469	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945626	SAMN03326470	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945627	SAMN03326471	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945628	SAMN03326472	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945629	SAMN03326473	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945630	SAMN03326474	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945631	SAMN03326475	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945632	SAMN03326476	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945633	SAMN03326477	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945634	SAMN03326478	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945635	SAMN03326479	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945636	SAMN03326480	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945637	SAMN03326481	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945638	SAMN03326482	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945639	SAMN03326483	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945640	SAMN03326484	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945641	SAMN03326485	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945642	SAMN03326486	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945643	SAMN03326487	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945644	SAMN03326488	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945645	SAMN03326489	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945646	SAMN03326490	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945647	SAMN03326491	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945648	SAMN03326492	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945649	SAMN03326493	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945650	SAMN03326494	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945651	SAMN03326495	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945652	SAMN03326496	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945653	SAMN03326497	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945654	SAMN03326498	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945655	SAMN03326499	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945656	SAMN03326500	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945657	SAMN03326501	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945658	SAMN03326502	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945659	SAMN03326503	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945660	SAMN03326504	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945661	SAMN03326505	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945662	SAMN03326506	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945663	SAMN03326507	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945664	SAMN03326508	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945665	SAMN03326509	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945666	SAMN03326510	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945667	SAMN03326511	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945668	SAMN03326512	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945669	SAMN03326513	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945670	SAMN03326514	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945671	SAMN03326515	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945672	SAMN03326516	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945673	SAMN03326517	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945674	SAMN03326518	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945675	SAMN03326519	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945676	SAMN03326520	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945677	SAMN03326521	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945678	SAMN03326522	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945679	SAMN03326523	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945680	SAMN03326524	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945681	SAMN03326525	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945682	SAMN03326526	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945683	SAMN03326527	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945684	SAMN03326528	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945685	SAMN03326529	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945686	SAMN03326530	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945687	SAMN03326531	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945688	SAMN03326532	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945689	SAMN03326533	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945690	SAMN03326534	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945691	SAMN03326535	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945692	SAMN03326536	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945693	SAMN03326537	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945694	SAMN03326538	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945695	SAMN03326539	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945696	SAMN03326540	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945697	SAMN03326541	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945698	SAMN03326542	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945699	SAMN03326543	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945700	SAMN03326544	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945701	SAMN03326545	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945702	SAMN03326546	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945703	SAMN03326547	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945704	SAMN03326548	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945705	SAMN03326549	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945706	SAMN03326550	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945707	SAMN03326551	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945708	SAMN03326552	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945709	SAMN03326553	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945710	SAMN03326554	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945711	SAMN03326555	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945712	SAMN03326556	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945713	SAMN03326557	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945714	SAMN03326558	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945715	SAMN03326559	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945716	SAMN03326560	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945717	SAMN03326561	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945718	SAMN03326562	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945719	SAMN03326563	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945720	SAMN03326564	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945721	SAMN03326565	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945722	SAMN03326566	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945723	SAMN03326567	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945724	SAMN03326568	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945725	SAMN03326569	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945726	SAMN03326570	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945727	SAMN03326571	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945728	SAMN03326572	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945729	SAMN03326573	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945730	SAMN03326574	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945455	SAMN03326299	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945731	SAMN03326575	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945732	SAMN03326576	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945456	SAMN03326300	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945733	SAMN03326577	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945734	SAMN03326578	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945735	SAMN03326579	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945736	SAMN03326580	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945737	SAMN03326581	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945738	SAMN03326582	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945739	SAMN03326583	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945740	SAMN03326584	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945741	SAMN03326585	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945742	SAMN03326586	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945743	SAMN03326587	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945744	SAMN03326588	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945457	SAMN03326301	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945745	SAMN03326589	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945746	SAMN03326590	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945458	SAMN03326302	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945747	SAMN03326591	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945748	SAMN03326592	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945459	SAMN03326303	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945460	SAMN03326304	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945749	SAMN03326593	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945750	SAMN03326594	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945751	SAMN03326595	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945752	SAMN03326596	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945753	SAMN03326597	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945754	SAMN03326598	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945755	SAMN03326599	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945756	SAMN03326600	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945757	SAMN03326601	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945758	SAMN03326602	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945759	SAMN03326603	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945760	SAMN03326604	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945761	SAMN03326605	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945762	SAMN03326606	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945763	SAMN03326607	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945764	SAMN03326608	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945765	SAMN03326609	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945766	SAMN03326610	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945767	SAMN03326611	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945768	SAMN03326612	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945769	SAMN03326613	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945770	SAMN03326614	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945771	SAMN03326615	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945772	SAMN03326616	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945773	SAMN03326617	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945774	SAMN03326618	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945775	SAMN03326619	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945776	SAMN03326620	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945777	SAMN03326621	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945778	SAMN03326622	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945779	SAMN03326623	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945780	SAMN03326624	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945781	SAMN03326625	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945782	SAMN03326626	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945783	SAMN03326627	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945784	SAMN03326628	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945785	SAMN03326629	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945786	SAMN03326630	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945787	SAMN03326631	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945788	SAMN03326632	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945789	SAMN03326633	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945790	SAMN03326634	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945791	SAMN03326635	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945792	SAMN03326636	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945793	SAMN03326637	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945794	SAMN03326638	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945795	SAMN03326639	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945796	SAMN03326640	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945797	SAMN03326641	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945798	SAMN03326642	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945799	SAMN03326643	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945800	SAMN03326644	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945801	SAMN03326645	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945802	SAMN03326646	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945803	SAMN03326647	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945804	SAMN03326648	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945805	SAMN03326649	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945806	SAMN03326650	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945807	SAMN03326651	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945808	SAMN03326652	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945809	SAMN03326653	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945810	SAMN03326654	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945811	SAMN03326655	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
